stock;year;sex;age;N
healthy;2015;1;83;9127
healthy;2015;1;84;7998
healthy;2015;1;85;6999
healthy;2015;1;86;5834
healthy;2015;1;87;5351
healthy;2015;1;88;4216
healthy;2015;1;89;3541
healthy;2015;1;90;2894
healthy;2015;1;91;2329
healthy;2015;1;92;1769
healthy;2015;1;93;1346
healthy;2015;1;94;1059
healthy;2015;1;95;730
healthy;2015;1;96;438
healthy;2015;1;97;276
healthy;2015;1;98;166
healthy;2015;1;99;115
healthy;2015;1;100;141
healthy;2015;2;0;55878
healthy;2015;2;1;57279
healthy;2015;2;2;56807
healthy;2015;2;3;57254
healthy;2015;2;4;56870
healthy;2015;2;5;59047
healthy;2015;2;6;57559
healthy;2015;2;7;56712
healthy;2015;2;8;56072
healthy;2015;2;9;55881
healthy;2015;2;10;54187
healthy;2015;2;11;53739
healthy;2015;2;12;53134
healthy;2015;2;13;51771
healthy;2015;2;14;49404
healthy;2015;2;15;49347
healthy;2015;2;16;48507
healthy;2015;2;17;48897
healthy;2015;2;18;49799
healthy;2015;2;19;52311
healthy;2015;2;20;55991
healthy;2015;2;21;60735
healthy;2015;2;22;63380
healthy;2015;2;23;66377
healthy;2015;2;24;68147
healthy;2015;2;25;69843
healthy;2015;2;26;66949
healthy;2015;2;27;66033
healthy;2015;2;28;63653
healthy;2015;2;29;62753
healthy;2015;2;30;61369
healthy;2015;2;31;59353
healthy;2015;2;32;58410
healthy;2015;2;33;58707
healthy;2015;2;34;58481
healthy;2015;2;35;60236
healthy;2015;2;36;58564
healthy;2015;2;37;56961
healthy;2015;2;38;57451
healthy;2015;2;39;58254
healthy;2015;2;40;60678
healthy;2015;2;41;63152
healthy;2015;2;42;62185
healthy;2015;2;43;63168
healthy;2015;2;44;62815
healthy;2015;2;45;61247
healthy;2015;2;46;59914
healthy;2015;2;47;62289
healthy;2015;2;48;64723
healthy;2015;2;49;64759
healthy;2015;2;50;64656
healthy;2015;2;51;64404
healthy;2015;2;52;59238
healthy;2015;2;53;56578
healthy;2015;2;54;54503
healthy;2015;2;55;53675
healthy;2015;2;56;53319
healthy;2015;2;57;52926
healthy;2015;2;58;53258
healthy;2015;2;59;52481
healthy;2015;2;60;51587
healthy;2015;2;61;49824
healthy;2015;2;62;50382
healthy;2015;2;63;49453
healthy;2015;2;64;48369
healthy;2015;2;65;49485
healthy;2015;2;66;50683
healthy;2015;2;67;51503
healthy;2015;2;68;50721
healthy;2015;2;69;49915
healthy;2015;2;70;48156
healthy;2015;2;71;45841
healthy;2015;2;72;41812
healthy;2015;2;73;37074
healthy;2015;2;74;31841
healthy;2015;2;75;29228
healthy;2015;2;76;28569
healthy;2015;2;77;26516
healthy;2015;2;78;23998
healthy;2015;2;79;22437
healthy;2015;2;80;19995
healthy;2015;2;81;18705
healthy;2015;2;82;17228
healthy;2015;2;83;16417
healthy;2015;2;84;15204
healthy;2015;2;85;14233
healthy;2015;2;86;12295
healthy;2015;2;87;11184
healthy;2015;2;88;9895
healthy;2015;2;89;8652
healthy;2015;2;90;7625
healthy;2015;2;91;6376
healthy;2015;2;92;5197
healthy;2015;2;93;4063
healthy;2015;2;94;3462
healthy;2015;2;95;2795
healthy;2015;2;96;1658
healthy;2015;2;97;1183
healthy;2015;2;98;855
healthy;2015;2;99;582
healthy;2015;2;100;884
healthy;2016;1;0;60997
healthy;2016;1;1;61334
healthy;2016;1;2;61786
healthy;2016;1;3;61321
healthy;2016;1;4;61582
healthy;2016;1;5;60982
healthy;2016;1;6;63473
healthy;2016;1;7;61846
healthy;2016;1;8;61195
healthy;2016;1;9;60351
healthy;2016;1;10;59849
healthy;2016;1;11;57770
healthy;2016;1;12;57958
healthy;2016;1;13;56925
healthy;2016;1;14;55472
healthy;2016;1;15;54050
healthy;2016;1;16;54881
healthy;2016;1;17;54224
healthy;2016;1;18;55848
healthy;2016;1;19;55339
healthy;2016;1;20;57565
healthy;2016;1;21;61894
healthy;2016;1;22;66050
healthy;2016;1;23;68913
healthy;2016;1;24;72225
healthy;2016;1;25;74179
healthy;2016;1;26;75133
healthy;2016;1;27;72126
healthy;2016;1;28;71203
healthy;2016;1;29;67683
healthy;2016;1;30;67663
healthy;2016;1;31;66777
healthy;2016;1;32;64711
healthy;2016;1;33;63030
healthy;2016;1;34;63200
healthy;2016;1;35;62162
healthy;2016;1;36;64169
healthy;2016;1;37;62246
healthy;2016;1;38;60102
healthy;2016;1;39;60948
healthy;2016;1;40;61401
healthy;2016;1;41;63381
healthy;2016;1;42;65843
healthy;2016;1;43;64358
healthy;2016;1;44;65299
healthy;2016;1;45;64846
healthy;2016;1;46;62792
healthy;2016;1;47;61700
healthy;2016;1;48;63772
healthy;2016;1;49;66770
healthy;2016;1;50;66911
healthy;2016;1;51;66285
healthy;2016;1;52;65107
healthy;2016;1;53;60434
healthy;2016;1;54;56606
healthy;2016;1;55;53866
healthy;2016;1;56;52360
healthy;2016;1;57;51932
healthy;2016;1;58;50862
healthy;2016;1;59;50057
healthy;2016;1;60;49813
healthy;2016;1;61;47219
healthy;2016;1;62;45284
healthy;2016;1;63;45463
healthy;2016;1;64;43646
healthy;2016;1;65;41549
healthy;2016;1;66;42448
healthy;2016;1;67;42424
healthy;2016;1;68;42217
healthy;2016;1;69;41117
healthy;2016;1;70;40095
healthy;2016;1;71;38599
healthy;2016;1;72;36134
healthy;2016;1;73;31963
healthy;2016;1;74;28134
healthy;2016;1;75;23475
healthy;2016;1;76;20792
healthy;2016;1;77;19522
healthy;2016;1;78;17266
healthy;2016;1;79;15038
healthy;2016;1;80;13445
healthy;2016;1;81;11894
healthy;2016;1;82;10249
healthy;2016;1;83;8911
healthy;2016;1;84;8201
healthy;2016;1;85;7092
healthy;2016;1;86;6053
healthy;2016;1;87;5046
healthy;2016;1;88;4495
healthy;2016;1;89;3560
healthy;2016;1;90;2937
healthy;2016;1;91;2324
healthy;2016;1;92;1810
healthy;2016;1;93;1342
healthy;2016;1;94;983
healthy;2016;1;95;745
healthy;2016;1;96;488
healthy;2016;1;97;275
healthy;2016;1;98;191
healthy;2016;1;99;117
healthy;2016;1;100;160
healthy;2016;2;0;58008
healthy;2016;2;1;57196
healthy;2016;2;2;58316
healthy;2016;2;3;57740
healthy;2016;2;4;58052
healthy;2016;2;5;57869
healthy;2016;2;6;60070
healthy;2016;2;7;58438
healthy;2016;2;8;57622
healthy;2016;2;9;56944
healthy;2016;2;10;56716
healthy;2016;2;11;54990
healthy;2016;2;12;54480
healthy;2016;2;13;53866
healthy;2016;2;14;52522
healthy;2016;2;15;50102
healthy;2016;2;16;50209
healthy;2016;2;17;49457
healthy;2016;2;18;49953
healthy;2016;2;19;50694
healthy;2016;2;20;53405
healthy;2016;2;21;57009
healthy;2016;2;22;62160
healthy;2016;2;23;64970
healthy;2016;2;24;68106
healthy;2016;2;25;69681
healthy;2016;2;26;71363
healthy;2016;2;27;68445
healthy;2016;2;28;67435
healthy;2016;2;29;65084
healthy;2016;2;30;64062
healthy;2016;2;31;62542
healthy;2016;2;32;60471
healthy;2016;2;33;59409
healthy;2016;2;34;59493
healthy;2016;2;35;59271
healthy;2016;2;36;61117
healthy;2016;2;37;59242
healthy;2016;2;38;57603
healthy;2016;2;39;57990
healthy;2016;2;40;58649
healthy;2016;2;41;61047
healthy;2016;2;42;63644
healthy;2016;2;43;62525
healthy;2016;2;44;63440
healthy;2016;2;45;63059
healthy;2016;2;46;61486
healthy;2016;2;47;60096
healthy;2016;2;48;62348
healthy;2016;2;49;64760
healthy;2016;2;50;64720
healthy;2016;2;51;64644
healthy;2016;2;52;64285
healthy;2016;2;53;59147
healthy;2016;2;54;56516
healthy;2016;2;55;54380
healthy;2016;2;56;53558
healthy;2016;2;57;53092
healthy;2016;2;58;52668
healthy;2016;2;59;52786
healthy;2016;2;60;51969
healthy;2016;2;61;51159
healthy;2016;2;62;49322
healthy;2016;2;63;49735
healthy;2016;2;64;48757
healthy;2016;2;65;47667
healthy;2016;2;66;48673
healthy;2016;2;67;49727
healthy;2016;2;68;50469
healthy;2016;2;69;49608
healthy;2016;2;70;48658
healthy;2016;2;71;46953
healthy;2016;2;72;44393
healthy;2016;2;73;40437
healthy;2016;2;74;35800
healthy;2016;2;75;30653
healthy;2016;2;76;28177
healthy;2016;2;77;27456
healthy;2016;2;78;25286
healthy;2016;2;79;22712
healthy;2016;2;80;21223
healthy;2016;2;81;18764
healthy;2016;2;82;17490
healthy;2016;2;83;16065
healthy;2016;2;84;15086
healthy;2016;2;85;13842
healthy;2016;2;86;12870
healthy;2016;2;87;10976
healthy;2016;2;88;9892
healthy;2016;2;89;8674
healthy;2016;2;90;7380
healthy;2016;2;91;6362
healthy;2016;2;92;5251
healthy;2016;2;93;4154
healthy;2016;2;94;3216
healthy;2016;2;95;2666
healthy;2016;2;96;2084
healthy;2016;2;97;1224
healthy;2016;2;98;823
healthy;2016;2;99;596
healthy;2016;2;100;933
healthy;2017;1;0;59889
healthy;2017;1;1;62526
healthy;2017;1;2;62228
healthy;2017;1;3;62773
healthy;2017;1;4;62027
healthy;2017;1;5;62526
healthy;2017;1;6;61919
healthy;2017;1;7;64429
healthy;2017;1;8;62753
healthy;2017;1;9;62151
healthy;2017;1;10;61200
healthy;2017;1;11;60735
healthy;2017;1;12;58668
healthy;2017;1;13;58786
healthy;2017;1;14;57875
healthy;2017;1;15;56666
healthy;2017;1;16;55860
healthy;2017;1;17;56890
healthy;2017;1;18;57604
healthy;2017;1;19;56873
healthy;2017;1;20;56102
healthy;2017;1;21;58362
healthy;2017;1;22;63101
healthy;2017;1;23;67521
healthy;2017;1;24;70337
healthy;2017;1;25;73691
healthy;2017;1;26;75694
healthy;2017;1;27;76632
healthy;2017;1;28;73604
healthy;2017;1;29;72628
healthy;2017;1;30;69019
healthy;2017;1;31;68940
healthy;2017;1;32;67862
healthy;2017;1;33;65733
healthy;2017;1;34;63953
healthy;2017;1;35;64201
healthy;2017;1;36;62865
healthy;2017;1;37;64873
healthy;2017;1;38;62861
healthy;2017;1;39;60674
healthy;2017;1;40;61431
healthy;2017;1;41;61840
healthy;2017;1;42;63664
healthy;2017;1;43;66143
healthy;2017;1;44;64610
healthy;2017;1;45;65449
healthy;2017;1;46;64866
healthy;2017;1;47;62921
healthy;2017;1;48;61702
healthy;2017;1;49;63687
healthy;2017;1;50;66572
healthy;2017;1;51;66534
healthy;2017;1;52;65795
healthy;2017;1;53;64631
healthy;2017;1;54;59930
healthy;2017;1;55;56002
healthy;2017;1;56;53236
healthy;2017;1;57;51589
healthy;2017;1;58;51158
healthy;2017;1;59;50008
healthy;2017;1;60;49111
healthy;2017;1;61;48650
healthy;2017;1;62;46193
healthy;2017;1;63;44195
healthy;2017;1;64;44220
healthy;2017;1;65;42313
healthy;2017;1;66;40336
healthy;2017;1;67;41166
healthy;2017;1;68;40973
healthy;2017;1;69;40735
healthy;2017;1;70;39699
healthy;2017;1;71;38629
healthy;2017;1;72;37071
healthy;2017;1;73;34469
healthy;2017;1;74;30429
healthy;2017;1;75;26667
healthy;2017;1;76;22193
healthy;2017;1;77;19554
healthy;2017;1;78;18315
healthy;2017;1;79;16008
healthy;2017;1;80;13892
healthy;2017;1;81;12373
healthy;2017;1;82;10843
healthy;2017;1;83;9207
healthy;2017;1;84;7979
healthy;2017;1;85;7244
healthy;2017;1;86;6161
healthy;2017;1;87;5183
healthy;2017;1;88;4279
healthy;2017;1;89;3745
healthy;2017;1;90;2894
healthy;2017;1;91;2357
healthy;2017;1;92;1794
healthy;2017;1;93;1359
healthy;2017;1;94;1029
healthy;2017;1;95;692
healthy;2017;1;96;511
healthy;2017;1;97;333
healthy;2017;1;98;172
healthy;2017;1;99;115
healthy;2017;1;100;154
healthy;2017;2;0;56709
healthy;2017;2;1;59427
healthy;2017;2;2;58100
healthy;2017;2;3;59191
healthy;2017;2;4;58460
healthy;2017;2;5;59056
healthy;2017;2;6;58716
healthy;2017;2;7;60899
healthy;2017;2;8;59238
healthy;2017;2;9;58462
healthy;2017;2;10;57730
healthy;2017;2;11;57517
healthy;2017;2;12;55703
healthy;2017;2;13;55148
healthy;2017;2;14;54555
healthy;2017;2;15;53181
healthy;2017;2;16;50897
healthy;2017;2;17;50983
healthy;2017;2;18;50499
healthy;2017;2;19;50672
healthy;2017;2;20;51536
healthy;2017;2;21;54285
healthy;2017;2;22;58180
healthy;2017;2;23;63548
healthy;2017;2;24;66449
healthy;2017;2;25;69507
healthy;2017;2;26;71179
healthy;2017;2;27;72795
healthy;2017;2;28;69821
healthy;2017;2;29;68826
healthy;2017;2;30;66205
healthy;2017;2;31;65167
healthy;2017;2;32;63654
healthy;2017;2;33;61461
healthy;2017;2;34;60347
healthy;2017;2;35;60339
healthy;2017;2;36;59954
healthy;2017;2;37;61821
healthy;2017;2;38;59878
healthy;2017;2;39;58199
healthy;2017;2;40;58500
healthy;2017;2;41;59101
healthy;2017;2;42;61417
healthy;2017;2;43;64058
healthy;2017;2;44;62744
healthy;2017;2;45;63617
healthy;2017;2;46;63192
healthy;2017;2;47;61600
healthy;2017;2;48;60140
healthy;2017;2;49;62301
healthy;2017;2;50;64695
healthy;2017;2;51;64671
healthy;2017;2;52;64552
healthy;2017;2;53;64123
healthy;2017;2;54;58939
healthy;2017;2;55;56303
healthy;2017;2;56;54187
healthy;2017;2;57;53282
healthy;2017;2;58;52671
healthy;2017;2;59;52197
healthy;2017;2;60;52322
healthy;2017;2;61;51463
healthy;2017;2;62;50596
healthy;2017;2;63;48674
healthy;2017;2;64;49017
healthy;2017;2;65;48043
healthy;2017;2;66;46860
healthy;2017;2;67;47802
healthy;2017;2;68;48658
healthy;2017;2;69;49518
healthy;2017;2;70;48485
healthy;2017;2;71;47285
healthy;2017;2;72;45534
healthy;2017;2;73;42926
healthy;2017;2;74;39112
healthy;2017;2;75;34538
healthy;2017;2;76;29591
healthy;2017;2;77;27006
healthy;2017;2;78;26155
healthy;2017;2;79;24024
healthy;2017;2;80;21518
healthy;2017;2;81;19956
healthy;2017;2;82;17484
healthy;2017;2;83;16158
healthy;2017;2;84;14714
healthy;2017;2;85;13733
healthy;2017;2;86;12406
healthy;2017;2;87;11549
healthy;2017;2;88;9714
healthy;2017;2;89;8595
healthy;2017;2;90;7422
healthy;2017;2;91;6168
healthy;2017;2;92;5266
healthy;2017;2;93;4249
healthy;2017;2;94;3293
healthy;2017;2;95;2512
healthy;2017;2;96;2030
healthy;2017;2;97;1518
healthy;2017;2;98;823
healthy;2017;2;99;555
healthy;2017;2;100;970
healthy;2018;1;0;60026
healthy;2018;1;1;60963
healthy;2018;1;2;63338
healthy;2018;1;3;62984
healthy;2018;1;4;63338
healthy;2018;1;5;62825
healthy;2018;1;6;63245
healthy;2018;1;7;62660
healthy;2018;1;8;65142
healthy;2018;1;9;63481
healthy;2018;1;10;62961
healthy;2018;1;11;61936
healthy;2018;1;12;61493
healthy;2018;1;13;59392
healthy;2018;1;14;59534
healthy;2018;1;15;58584
healthy;2018;1;16;57533
healthy;2018;1;17;56707
healthy;2018;1;18;58244
healthy;2018;1;19;60585
healthy;2018;1;20;58418
healthy;2018;1;21;56756
healthy;2018;1;22;59282
healthy;2018;1;23;64217
healthy;2018;1;24;68519
healthy;2018;1;25;71479
healthy;2018;1;26;74802
healthy;2018;1;27;76936
healthy;2018;1;28;77851
healthy;2018;1;29;74774
healthy;2018;1;30;73798
healthy;2018;1;31;70131
healthy;2018;1;32;69923
healthy;2018;1;33;68793
healthy;2018;1;34;66563
healthy;2018;1;35;64753
healthy;2018;1;36;64884
healthy;2018;1;37;63453
healthy;2018;1;38;65431
healthy;2018;1;39;63385
healthy;2018;1;40;61093
healthy;2018;1;41;61742
healthy;2018;1;42;62147
healthy;2018;1;43;63887
healthy;2018;1;44;66319
healthy;2018;1;45;64737
healthy;2018;1;46;65568
healthy;2018;1;47;64860
healthy;2018;1;48;62848
healthy;2018;1;49;61570
healthy;2018;1;50;63496
healthy;2018;1;51;66202
healthy;2018;1;52;66023
healthy;2018;1;53;65216
healthy;2018;1;54;64020
healthy;2018;1;55;59300
healthy;2018;1;56;55365
healthy;2018;1;57;52472
healthy;2018;1;58;50815
healthy;2018;1;59;50342
healthy;2018;1;60;49116
healthy;2018;1;61;48039
healthy;2018;1;62;47551
healthy;2018;1;63;44986
healthy;2018;1;64;43072
healthy;2018;1;65;42744
healthy;2018;1;66;41074
healthy;2018;1;67;39128
healthy;2018;1;68;39839
healthy;2018;1;69;39742
healthy;2018;1;70;39263
healthy;2018;1;71;38214
healthy;2018;1;72;37140
healthy;2018;1;73;35470
healthy;2018;1;74;32869
healthy;2018;1;75;28858
healthy;2018;1;76;25057
healthy;2018;1;77;20899
healthy;2018;1;78;18274
healthy;2018;1;79;17017
healthy;2018;1;80;14760
healthy;2018;1;81;12752
healthy;2018;1;82;11346
healthy;2018;1;83;9742
healthy;2018;1;84;8180
healthy;2018;1;85;7048
healthy;2018;1;86;6282
healthy;2018;1;87;5343
healthy;2018;1;88;4459
healthy;2018;1;89;3613
healthy;2018;1;90;3060
healthy;2018;1;91;2345
healthy;2018;1;92;1877
healthy;2018;1;93;1368
healthy;2018;1;94;996
healthy;2018;1;95;765
healthy;2018;1;96;503
healthy;2018;1;97;361
healthy;2018;1;98;237
healthy;2018;1;99;91
healthy;2018;1;100;150
healthy;2018;2;0;56799
healthy;2018;2;1;57783
healthy;2018;2;2;60142
healthy;2018;2;3;58759
healthy;2018;2;4;59622
healthy;2018;2;5;59186
healthy;2018;2;6;59855
healthy;2018;2;7;59384
healthy;2018;2;8;61584
healthy;2018;2;9;59976
healthy;2018;2;10;59244
healthy;2018;2;11;58444
healthy;2018;2;12;58139
healthy;2018;2;13;56336
healthy;2018;2;14;55781
healthy;2018;2;15;55075
healthy;2018;2;16;53800
healthy;2018;2;17;51467
healthy;2018;2;18;51762
healthy;2018;2;19;51074
healthy;2018;2;20;51339
healthy;2018;2;21;52207
healthy;2018;2;22;55296
healthy;2018;2;23;59496
healthy;2018;2;24;64797
healthy;2018;2;25;67672
healthy;2018;2;26;70724
healthy;2018;2;27;72371
healthy;2018;2;28;74104
healthy;2018;2;29;71038
healthy;2018;2;30;69967
healthy;2018;2;31;67260
healthy;2018;2;32;66189
healthy;2018;2;33;64586
healthy;2018;2;34;62374
healthy;2018;2;35;61100
healthy;2018;2;36;61136
healthy;2018;2;37;60588
healthy;2018;2;38;62385
healthy;2018;2;39;60396
healthy;2018;2;40;58645
healthy;2018;2;41;58958
healthy;2018;2;42;59441
healthy;2018;2;43;61688
healthy;2018;2;44;64177
healthy;2018;2;45;62926
healthy;2018;2;46;63712
healthy;2018;2;47;63328
healthy;2018;2;48;61636
healthy;2018;2;49;60152
healthy;2018;2;50;62267
healthy;2018;2;51;64603
healthy;2018;2;52;64517
healthy;2018;2;53;64495
healthy;2018;2;54;63888
healthy;2018;2;55;58759
healthy;2018;2;56;56018
healthy;2018;2;57;53872
healthy;2018;2;58;52884
healthy;2018;2;59;52253
healthy;2018;2;60;51678
healthy;2018;2;61;51843
healthy;2018;2;62;50844
healthy;2018;2;63;49993
healthy;2018;2;64;48061
healthy;2018;2;65;48255
healthy;2018;2;66;47204
healthy;2018;2;67;45989
healthy;2018;2;68;46829
healthy;2018;2;69;47532
healthy;2018;2;70;48236
healthy;2018;2;71;47187
healthy;2018;2;72;45889
healthy;2018;2;73;44087
healthy;2018;2;74;41507
healthy;2018;2;75;37632
healthy;2018;2;76;33328
healthy;2018;2;77;28359
healthy;2018;2;78;25747
healthy;2018;2;79;24819
healthy;2018;2;80;22735
healthy;2018;2;81;20212
healthy;2018;2;82;18622
healthy;2018;2;83;16244
healthy;2018;2;84;14863
healthy;2018;2;85;13452
healthy;2018;2;86;12440
healthy;2018;2;87;11138
healthy;2018;2;88;10140
healthy;2018;2;89;8477
healthy;2018;2;90;7373
healthy;2018;2;91;6266
healthy;2018;2;92;5178
healthy;2018;2;93;4259
healthy;2018;2;94;3367
healthy;2018;2;95;2532
healthy;2018;2;96;1904
healthy;2018;2;97;1488
healthy;2018;2;98;1039
healthy;2018;2;99;566
healthy;2018;2;100;942
healthy;2019;1;0;59465
healthy;2019;1;1;60981
healthy;2019;1;2;61568
healthy;2019;1;3;63929
healthy;2019;1;4;63211
healthy;2019;1;5;63896
healthy;2019;1;6;63285
healthy;2019;1;7;63773
healthy;2019;1;8;63160
healthy;2019;1;9;65669
healthy;2019;1;10;63983
healthy;2019;1;11;63507
healthy;2019;1;12;62498
healthy;2019;1;13;62047
healthy;2019;1;14;59948
healthy;2019;1;15;60033
healthy;2019;1;16;59132
healthy;2019;1;17;58029
healthy;2019;1;18;57241
healthy;2019;1;19;59327
healthy;2019;1;20;63717
healthy;2019;1;21;59732
healthy;2019;1;22;57733
healthy;2019;1;23;60304
healthy;2019;1;24;65308
healthy;2019;1;25;69559
healthy;2019;1;26;72621
healthy;2019;1;27;75893
healthy;2019;1;28;77916
healthy;2019;1;29;78960
healthy;2019;1;30;75716
healthy;2019;1;31;74807
healthy;2019;1;32;70932
healthy;2019;1;33;70785
healthy;2019;1;34;69592
healthy;2019;1;35;67193
healthy;2019;1;36;65355
healthy;2019;1;37;65515
healthy;2019;1;38;63860
healthy;2019;1;39;65805
healthy;2019;1;40;63714
healthy;2019;1;41;61361
healthy;2019;1;42;61970
healthy;2019;1;43;62359
healthy;2019;1;44;63983
healthy;2019;1;45;66368
healthy;2019;1;46;64746
healthy;2019;1;47;65514
healthy;2019;1;48;64641
healthy;2019;1;49;62636
healthy;2019;1;50;61304
healthy;2019;1;51;63210
healthy;2019;1;52;65650
healthy;2019;1;53;65446
healthy;2019;1;54;64605
healthy;2019;1;55;63283
healthy;2019;1;56;58580
healthy;2019;1;57;54692
healthy;2019;1;58;51665
healthy;2019;1;59;50026
healthy;2019;1;60;49371
healthy;2019;1;61;48062
healthy;2019;1;62;46910
healthy;2019;1;63;46468
healthy;2019;1;64;43973
healthy;2019;1;65;41780
healthy;2019;1;66;41462
healthy;2019;1;67;39827
healthy;2019;1;68;37857
healthy;2019;1;69;38493
healthy;2019;1;70;38539
healthy;2019;1;71;37987
healthy;2019;1;72;36837
healthy;2019;1;73;35533
healthy;2019;1;74;33948
healthy;2019;1;75;31203
healthy;2019;1;76;27237
healthy;2019;1;77;23557
healthy;2019;1;78;19374
healthy;2019;1;79;16977
healthy;2019;1;80;15781
healthy;2019;1;81;13580
healthy;2019;1;82;11651
healthy;2019;1;83;10318
healthy;2019;1;84;8590
healthy;2019;1;85;7231
healthy;2019;1;86;6218
healthy;2019;1;87;5433
healthy;2019;1;88;4566
healthy;2019;1;89;3747
healthy;2019;1;90;2985
healthy;2019;1;91;2461
healthy;2019;1;92;1879
healthy;2019;1;93;1435
healthy;2019;1;94;1037
healthy;2019;1;95;749
healthy;2019;1;96;555
healthy;2019;1;97;358
healthy;2019;1;98;226
healthy;2019;1;99;156
healthy;2019;1;100;157
healthy;2019;2;0;55899
healthy;2019;2;1;57776
healthy;2019;2;2;58416
healthy;2019;2;3;60673
healthy;2019;2;4;59059
healthy;2019;2;5;60137
healthy;2019;2;6;59638
healthy;2019;2;7;60365
healthy;2019;2;8;59853
healthy;2019;2;9;62062
healthy;2019;2;10;60467
healthy;2019;2;11;59701
healthy;2019;2;12;58908
healthy;2019;2;13;58619
healthy;2019;2;14;56813
healthy;2019;2;15;56187
healthy;2019;2;16;55586
healthy;2019;2;17;54222
healthy;2019;2;18;52026
healthy;2019;2;19;52323
healthy;2019;2;20;51627
healthy;2019;2;21;52009
healthy;2019;2;22;53170
healthy;2019;2;23;56454
healthy;2019;2;24;60624
healthy;2019;2;25;65938
healthy;2019;2;26;68875
healthy;2019;2;27;71804
healthy;2019;2;28;73453
healthy;2019;2;29;75242
healthy;2019;2;30;72059
healthy;2019;2;31;70840
healthy;2019;2;32;68144
healthy;2019;2;33;66858
healthy;2019;2;34;65307
healthy;2019;2;35;63036
healthy;2019;2;36;61637
healthy;2019;2;37;61574
healthy;2019;2;38;61112
healthy;2019;2;39;62780
healthy;2019;2;40;60724
healthy;2019;2;41;58887
healthy;2019;2;42;59276
healthy;2019;2;43;59595
healthy;2019;2;44;61862
healthy;2019;2;45;64326
healthy;2019;2;46;62954
healthy;2019;2;47;63739
healthy;2019;2;48;63350
healthy;2019;2;49;61497
healthy;2019;2;50;60026
healthy;2019;2;51;62104
healthy;2019;2;52;64415
healthy;2019;2;53;64375
healthy;2019;2;54;64226
healthy;2019;2;55;63564
healthy;2019;2;56;58492
healthy;2019;2;57;55672
healthy;2019;2;58;53460
healthy;2019;2;59;52468
healthy;2019;2;60;51805
healthy;2019;2;61;51084
healthy;2019;2;62;51243
healthy;2019;2;63;50139
healthy;2019;2;64;49188
healthy;2019;2;65;47284
healthy;2019;2;66;47431
healthy;2019;2;67;46384
healthy;2019;2;68;44984
healthy;2019;2;69;45877
healthy;2019;2;70;46404
healthy;2019;2;71;47068
healthy;2019;2;72;45874
healthy;2019;2;73;44557
healthy;2019;2;74;42536
healthy;2019;2;75;40067
healthy;2019;2;76;36287
healthy;2019;2;77;31933
healthy;2019;2;78;27008
healthy;2019;2;79;24578
healthy;2019;2;80;23444
healthy;2019;2;81;21518
healthy;2019;2;82;18878
healthy;2019;2;83;17230
healthy;2019;2;84;14992
healthy;2019;2;85;13541
healthy;2019;2;86;12183
healthy;2019;2;87;11110
healthy;2019;2;88;9911
healthy;2019;2;89;8836
healthy;2019;2;90;7317
healthy;2019;2;91;6300
healthy;2019;2;92;5184
healthy;2019;2;93;4229
healthy;2019;2;94;3405
healthy;2019;2;95;2637
healthy;2019;2;96;1908
healthy;2019;2;97;1407
healthy;2019;2;98;1099
healthy;2019;2;99;720
healthy;2019;2;100;994
healthy;2020;1;0;58476
healthy;2020;1;1;60040
healthy;2020;1;2;61322
healthy;2020;1;3;61778
healthy;2020;1;4;63817
healthy;2020;1;5;63424
healthy;2020;1;6;64003
healthy;2020;1;7;63455
healthy;2020;1;8;64001
healthy;2020;1;9;63361
healthy;2020;1;10;65942
healthy;2020;1;11;64182
healthy;2020;1;12;63763
healthy;2020;1;13;62741
healthy;2020;1;14;62316
healthy;2020;1;15;60192
healthy;2020;1;16;60357
healthy;2020;1;17;59366
healthy;2020;1;18;58372
healthy;2020;1;19;57444
healthy;2020;1;20;59605
healthy;2020;1;21;64263
healthy;2020;1;22;60401
healthy;2020;1;23;58442
healthy;2020;1;24;60993
healthy;2020;1;25;65977
healthy;2020;1;26;70208
healthy;2020;1;27;73257
healthy;2020;1;28;76550
healthy;2020;1;29;78513
healthy;2020;1;30;79491
healthy;2020;1;31;76217
healthy;2020;1;32;75297
healthy;2020;1;33;71368
healthy;2020;1;34;70967
healthy;2020;1;35;69885
healthy;2020;1;36;67354
healthy;2020;1;37;65483
healthy;2020;1;38;65716
healthy;2020;1;39;63830
healthy;2020;1;40;65890
healthy;2020;1;41;63654
healthy;2020;1;42;61359
healthy;2020;1;43;61885
healthy;2020;1;44;62249
healthy;2020;1;45;63820
healthy;2020;1;46;66251
healthy;2020;1;47;64567
healthy;2020;1;48;65215
healthy;2020;1;49;64343
healthy;2020;1;50;62230
healthy;2020;1;51;60807
healthy;2020;1;52;62689
healthy;2020;1;53;65069
healthy;2020;1;54;64711
healthy;2020;1;55;63881
healthy;2020;1;56;62393
healthy;2020;1;57;57798
healthy;2020;1;58;53908
healthy;2020;1;59;50784
healthy;2020;1;60;49105
healthy;2020;1;61;48427
healthy;2020;1;62;46994
healthy;2020;1;63;45801
healthy;2020;1;64;45343
healthy;2020;1;65;42869
healthy;2020;1;66;40512
healthy;2020;1;67;40283
healthy;2020;1;68;38710
healthy;2020;1;69;36727
healthy;2020;1;70;37431
healthy;2020;1;71;37260
healthy;2020;1;72;36568
healthy;2020;1;73;35455
healthy;2020;1;74;34103
