stock;year;sex;age;rate
cvd;2008;1;100;1.41058168707702
cvd;2008;2;0;33.1427133510142
cvd;2008;2;1;39.894439656076
cvd;2008;2;2;47.9190728012374
cvd;2008;2;3;57.2514496938155
cvd;2008;2;4;67.7606023772807
cvd;2008;2;5;79.0928833193966
cvd;2008;2;6;90.6435597230837
cvd;2008;2;7;101.583559715118
cvd;2008;2;8;110.958002112503
cvd;2008;2;9;117.848546895599
cvd;2008;2;10;121.56084827641
cvd;2008;2;11;121.778163020549
cvd;2008;2;12;118.62737884263
cvd;2008;2;13;112.635415180042
cvd;2008;2;14;104.596181117305
cvd;2008;2;15;95.3985005081402
cvd;2008;2;16;85.8699732572767
cvd;2008;2;17;76.6734650019232
cvd;2008;2;18;68.2659492627548
cvd;2008;2;19;60.9079470115087
cvd;2008;2;20;33.1356119009367
cvd;2008;2;21;30.3669854270451
cvd;2008;2;22;28.2035132395459
cvd;2008;2;23;26.5986734682489
cvd;2008;2;24;25.4972585997678
cvd;2008;2;25;24.8422428162876
cvd;2008;2;26;24.5771899515856
cvd;2008;2;27;24.6456291001652
cvd;2008;2;28;24.9887065589748
cvd;2008;2;29;25.5423185758463
cvd;2008;2;30;26.2348783353133
cvd;2008;2;31;26.9867958827305
cvd;2008;2;32;27.7125168166922
cvd;2008;2;33;28.3254628694726
cvd;2008;2;34;28.7454473411654
cvd;2008;2;35;28.9072763588012
cvd;2008;2;36;28.7686116384071
cvd;2008;2;37;28.3150832248986
cvd;2008;2;38;27.5612360454955
cvd;2008;2;39;26.5470031896527
cvd;2008;2;40;25.3306040110065
cvd;2008;2;41;23.9796083270991
cvd;2008;2;42;22.5621207138403
cvd;2008;2;43;21.1396489485241
cvd;2008;2;44;19.7624867522309
cvd;2008;2;45;18.4676858067691
cvd;2008;2;46;17.2791501130858
cvd;2008;2;47;16.2091402209016
cvd;2008;2;48;15.2604824039672
cvd;2008;2;49;14.4289353656183
cvd;2008;2;50;13.7053721762915
cvd;2008;2;51;13.0776182695364
cvd;2008;2;52;12.5319155482935
cvd;2008;2;53;12.0540539764996
cvd;2008;2;54;11.6302364643649
cvd;2008;2;55;11.2477365859721
cvd;2008;2;56;10.895387513185
cvd;2008;2;57;10.5639174651312
cvd;2008;2;58;10.246130986717
cvd;2008;2;59;9.93693104322114
cvd;2008;2;60;9.63318425581369
cvd;2008;2;61;9.33344676292004
cvd;2008;2;62;9.03758514710235
cvd;2008;2;63;8.74633964096477
cvd;2008;2;64;8.46088150998645
cvd;2008;2;65;8.18241228082514
cvd;2008;2;66;7.91184132224036
cvd;2008;2;67;7.64956372415978
cvd;2008;2;68;7.39534600294934
cvd;2008;2;69;7.14831529619399
cvd;2008;2;70;6.90703925563765
cvd;2008;2;71;6.66967838495233
cvd;2008;2;72;6.43418908470584
cvd;2008;2;73;6.19855327242341
cvd;2008;2;74;5.96100887460518
cvd;2008;2;75;5.72025520986695
cvd;2008;2;76;5.47560923015794
cvd;2008;2;77;5.22709361176441
cvd;2008;2;78;4.97544597229476
cvd;2008;2;79;4.72204917918515
cvd;2008;2;80;4.4687939659554
cvd;2008;2;81;4.21789454793553
cvd;2008;2;82;3.97168355993154
cvd;2008;2;83;3.73241332504819
cvd;2008;2;84;3.50208642128882
cvd;2008;2;85;3.28233112280219
cvd;2008;2;86;3.07432856765997
cvd;2008;2;87;2.87879041387739
cvd;2008;2;88;2.69597968470511
cvd;2008;2;89;2.52576405764806
cvd;2008;2;90;2.36768986345839
cvd;2008;2;91;2.22106589996772
cvd;2008;2;92;2.08504803878911
cvd;2008;2;93;1.95871781043677
cvd;2008;2;94;1.84115022544968
cvd;2008;2;95;1.73146781230916
cvd;2008;2;96;1.6288792166964
cvd;2008;2;97;1.53270181144061
cvd;2008;2;98;1.44236873060084
cvd;2008;2;99;1.35742163239871
cvd;2008;2;100;1.27749130334447
cvd;2009;1;0;21.4098438341807
cvd;2009;1;1;26.6316827646996
cvd;2009;1;2;33.0342765854311
cvd;2009;1;3;40.6899016181373
cvd;2009;1;4;49.5037921138139
cvd;2009;1;5;59.1375470866529
cvd;2009;1;6;68.9632380670296
cvd;2009;1;7;78.088368736017
cvd;2009;1;8;85.4795495848444
cvd;2009;1;9;90.1748856111671
cvd;2009;1;10;91.5252056931495
cvd;2009;1;11;89.3731966823769
cvd;2009;1;12;84.0945121636021
cvd;2009;1;13;76.4841827556558
cvd;2009;1;14;67.5403716354955
cvd;2009;1;15;58.2339832473654
cvd;2009;1;16;49.3404672765699
cvd;2009;1;17;41.3664864056576
cvd;2009;1;18;34.560149031178
cvd;2009;1;19;28.9702400101632
cvd;2009;1;20;24.7780952042551
cvd;2009;1;21;21.7799949644655
cvd;2009;1;22;19.5138135449122
cvd;2009;1;23;17.8676775173572
cvd;2009;1;24;16.7401518807655
cvd;2009;1;25;16.0452522368671
cvd;2009;1;26;15.7116852599376
cvd;2009;1;27;15.6791343056465
cvd;2009;1;28;15.8933272146364
cvd;2009;1;29;16.3010172850017
cvd;2009;1;30;16.8457764968149
cvd;2009;1;31;17.4654521216022
cvd;2009;1;32;18.0920550390038
cvd;2009;1;33;18.6545406577132
cvd;2009;1;34;19.0843307219389
cvd;2009;1;35;19.3226098986534
cvd;2009;1;36;19.3277048655384
cvd;2009;1;37;19.0805735527287
cvd;2009;1;38;18.586819376201
cvd;2009;1;39;17.8746195769948
cvd;2009;1;40;16.989142537849
cvd;2009;1;41;15.9849485741335
cvd;2009;1;42;14.9181975516893
cvd;2009;1;43;13.8401993084329
cvd;2009;1;44;12.7931723154026
cvd;2009;1;45;11.8083466638219
cvd;2009;1;46;10.90600809635
cvd;2009;1;47;10.0968267119337
cvd;2009;1;48;9.38381087155707
cvd;2009;1;49;8.76437293382786
cvd;2009;1;50;8.23218733108521
cvd;2009;1;51;7.77869494472377
cvd;2009;1;52;7.39423069129211
cvd;2009;1;53;7.06882109132121
cvd;2009;1;54;6.79272644747751
cvd;2009;1;55;6.5568026498541
cvd;2009;1;56;6.35274327508402
cvd;2009;1;57;6.17324285575773
cvd;2009;1;58;6.01210310156813
cvd;2009;1;59;5.86428914734965
cvd;2009;1;60;5.72593439125682
cvd;2009;1;61;5.59429037147337
cvd;2009;1;62;5.46762123260463
cvd;2009;1;63;5.34504847545962
cvd;2009;1;64;5.22635830847666
cvd;2009;1;65;5.11178880771374
cvd;2009;1;66;5.0018159413027
cvd;2009;1;67;4.89695615461189
cvd;2009;1;68;4.79759942896919
cvd;2009;1;69;4.70388180007618
cvd;2009;1;70;4.61560150886834
cvd;2009;1;71;4.53217910403675
cvd;2009;1;72;4.45265920221483
cvd;2009;1;73;4.37575001866064
cvd;2009;1;74;4.29989569783982
cvd;2009;1;75;4.22337536082216
cvd;2009;1;76;4.14442130969214
cvd;2009;1;77;4.06134700252638
cvd;2009;1;78;3.97267362373121
cvd;2009;1;79;3.87724297629423
cvd;2009;1;80;3.77430471104325
cvd;2009;1;81;3.663568050833
cvd;2009;1;82;3.54521217356204
cvd;2009;1;83;3.41985474631039
cvd;2009;1;84;3.28848376560902
cvd;2009;1;85;3.15236269419526
cvd;2009;1;86;3.01292190415346
cvd;2009;1;87;2.8716501122699
cvd;2009;1;88;2.72999788033807
cvd;2009;1;89;2.5893019136968
cvd;2009;1;90;2.45073467749966
cvd;2009;1;91;2.31527964037499
cvd;2009;1;92;2.18372894334224
cvd;2009;1;93;2.05669788400638
cvd;2009;1;94;1.93464942153856
cvd;2009;1;95;1.81792184901858
cvd;2009;1;96;1.7067536192609
cvd;2009;1;97;1.60130076371437
cvd;2009;1;98;1.50164411408056
cvd;2009;1;99;1.40778534081403
cvd;2009;1;100;1.3196324236532
cvd;2009;2;0;27.2358282682206
cvd;2009;2;1;33.0909670966593
cvd;2009;2;2;40.124518251111
cvd;2009;2;3;48.4103729006336
cvd;2009;2;4;57.8935685889043
cvd;2009;2;5;68.3357875846249
cvd;2009;2;6;79.2784096296814
cvd;2009;2;7;90.0461655428918
cvd;2009;2;8;99.8096998463898
cvd;2009;2;9;107.708318731269
cvd;2009;2;10;113.009110112751
cvd;2009;2;11;115.257362381057
cvd;2009;2;12;114.36922513037
cvd;2009;2;13;110.636136357956
cvd;2009;2;14;104.643454694211
cvd;2009;2;15;97.1358861936918
cvd;2009;2;16;88.8752070678422
cvd;2009;2;17;80.5284209304502
cvd;2009;2;18;72.6049276360084
cvd;2009;2;19;65.441291433613
cvd;2009;2;20;38.0063974618971
cvd;2009;2;21;34.946912645567
cvd;2009;2;22;32.4782049560883
cvd;2009;2;23;30.5723418849484
cvd;2009;2;24;29.1843267661167
cvd;2009;2;25;28.261264952385
cvd;2009;2;26;27.7469483472372
cvd;2009;2;27;27.5830787983486
cvd;2009;2;28;27.7083905050576
cvd;2009;2;29;28.0568708218013
cvd;2009;2;30;28.5562075340713
cvd;2009;2;31;29.1274875724223
cvd;2009;2;32;29.6869519407939
cvd;2009;2;33;30.1501901312848
cvd;2009;2;34;30.4385244343984
cvd;2009;2;35;30.4866071686891
cvd;2009;2;36;30.2496673323004
cvd;2009;2;37;29.7086607274046
cvd;2009;2;38;28.8719484766341
cvd;2009;2;39;27.7729784706519
cvd;2009;2;40;26.4644789482
cvd;2009;2;41;25.0105132468201
cvd;2009;2;42;23.4781083900691
cvd;2009;2;43;21.9299972894621
cvd;2009;2;44;20.4194602080769
cvd;2009;2;45;18.9875764229376
cvd;2009;2;46;17.6626347213104
cvd;2009;2;47;16.4611247510833
cvd;2009;2;48;15.3896460344411
cvd;2009;2;49;14.4471584211738
cvd;2009;2;50;13.6271666265776
cvd;2009;2;51;12.9196087065286
cvd;2009;2;52;12.312361310764
cvd;2009;2;53;11.7923688748096
cvd;2009;2;54;11.3464531047903
cvd;2009;2;55;10.9618747168754
cvd;2009;2;56;10.6267142293491
cvd;2009;2;57;10.3301234700118
cvd;2009;2;58;10.0624821497241
cvd;2009;2;59;9.81547926426625
cvd;2009;2;60;9.58212966776963
cvd;2009;2;61;9.35673237953978
cvd;2009;2;62;9.13477802497318
cvd;2009;2;63;8.91281633851837
cvd;2009;2;64;8.68829866167411
cvd;2009;2;65;8.45941295977558
cvd;2009;2;66;8.2249289021737
cvd;2009;2;67;7.98406773167837
cvd;2009;2;68;7.73640649787811
cvd;2009;2;69;7.48181975647199
cvd;2009;2;70;7.2204552463463
cvd;2009;2;71;6.95273448233229
cvd;2009;2;72;6.67936553427839
cvd;2009;2;73;6.40135404156806
cvd;2009;2;74;6.11999986380918
cvd;2009;2;75;5.8368703829958
cvd;2009;2;76;5.55374663187333
cvd;2009;2;77;5.27254411249787
cvd;2009;2;78;4.99521527414709
cvd;2009;2;79;4.7236441775226
cvd;2009;2;80;4.45954529756647
cvd;2009;2;81;4.20437763045495
cvd;2009;2;82;3.9592826763818
cvd;2009;2;83;3.72505120070351
cvd;2009;2;84;3.50211975942549
cvd;2009;2;85;3.29059451334311
cvd;2009;2;86;3.09029728589872
cvd;2009;2;87;2.90082728483756
cvd;2009;2;88;2.72163131602638
cvd;2009;2;89;2.55207545743235
cvd;2009;2;90;2.39151181033314
cvd;2009;2;91;2.23933494321397
cvd;2009;2;92;2.09502391003681
cvd;2009;2;93;1.95816722409356
cvd;2009;2;94;1.82846985651998
cvd;2009;2;95;1.70574309779099
cvd;2009;2;96;1.58987978342776
cvd;2009;2;97;1.48081870132744
cvd;2009;2;98;1.37850274190013
cvd;2009;2;99;1.28283539424855
cvd;2009;2;100;1.19363956120803
cvd;2010;1;0;22.027851465853
cvd;2010;1;1;27.3413503513212
cvd;2010;1;2;33.838647317446
cvd;2010;1;3;41.5790023582315
cvd;2010;1;4;50.4446576583023
cvd;2010;1;5;60.0642950564178
cvd;2010;1;6;69.7717269926521
cvd;2010;1;7;78.6412532284562
cvd;2010;1;8;85.6258330117509
cvd;2010;1;9;89.7824121249479
cvd;2010;1;10;90.5169066769863
cvd;2010;1;11;87.753107680985
cvd;2010;1;12;81.9519428656398
cvd;2010;1;13;73.9737028317116
cvd;2010;1;14;64.8459906737892
cvd;2010;1;15;55.5315223411671
cvd;2010;1;16;46.7701435260227
cvd;2010;1;17;39.0208792674348
cvd;2010;1;18;32.4858304431083
cvd;2010;1;19;27.1776521489871
cvd;2010;1;20;25.9299563022389
cvd;2010;1;21;22.7107333291119
cvd;2010;1;22;20.3120006496852
cvd;2010;1;23;18.6009641286413
cvd;2010;1;24;17.4619249612591
cvd;2010;1;25;16.7993916484957
cvd;2010;1;26;16.5354241386746
cvd;2010;1;27;16.6040388340903
cvd;2010;1;28;16.9444206794517
cvd;2010;1;29;17.4941926166764
cvd;2010;1;30;18.1839472411471
cvd;2010;1;31;18.9343746081962
cvd;2010;1;32;19.6572659742897
cvd;2010;1;33;20.2611039926937
cvd;2010;1;34;20.6607514059455
cvd;2010;1;35;20.7892102595477
cvd;2010;1;36;20.6082204245009
cvd;2010;1;37;20.1143417021572
cvd;2010;1;38;19.3384176366249
cvd;2010;1;39;18.3385016785297
cvd;2010;1;40;17.1884365813538
cvd;2010;1;41;15.9653701150856
cvd;2010;1;42;14.7392295360766
cvd;2010;1;43;13.5659402433709
cvd;2010;1;44;12.484694268473
cvd;2010;1;45;11.5184723589376
cvd;2010;1;46;10.6765491691217
cvd;2010;1;47;9.95777369561458
cvd;2010;1;48;9.35376933790254
cvd;2010;1;49;8.85160724401896
cvd;2010;1;50;8.43583449093835
cvd;2010;1;51;8.08993950169075
cvd;2010;1;52;7.79742148622118
cvd;2010;1;53;7.54263020711036
cvd;2010;1;54;7.31149016269947
cvd;2010;1;55;7.09214857311564
cvd;2010;1;56;6.87551528573515
cvd;2010;1;57;6.65561719347758
cvd;2010;1;58;6.42968455542464
cvd;2010;1;59;6.19792289343668
cvd;2010;1;60;5.96298747340154
cvd;2010;1;61;5.72924265657421
cvd;2010;1;62;5.50193071483159
cvd;2010;1;63;5.28638031907556
cvd;2010;1;64;5.08735612506152
cvd;2010;1;65;4.90860254612998
cvd;2010;1;66;4.75258570273672
cvd;2010;1;67;4.62040209656252
cvd;2010;1;68;4.51180675673661
cvd;2010;1;69;4.42531560076398
cvd;2010;1;70;4.35835011099643
cvd;2010;1;71;4.30740957334959
cvd;2010;1;72;4.26827060812388
cvd;2010;1;73;4.23622121942724
cvd;2010;1;74;4.20633520559969
cvd;2010;1;75;4.17378315330097
cvd;2010;1;76;4.13416153675127
cvd;2010;1;77;4.08380681457979
cvd;2010;1;78;4.02005268569809
cvd;2010;1;79;3.94139030849092
cvd;2010;1;80;3.84750446675611
cvd;2010;1;81;3.7391803810116
cvd;2010;1;82;3.61809988191575
cvd;2010;1;83;3.48656494164612
cvd;2010;1;84;3.34719599714622
cvd;2010;1;85;3.20265065519496
cvd;2010;1;86;3.05539744929415
cvd;2010;1;87;2.90756371060507
cvd;2010;1;88;2.76086092675951
cvd;2010;1;89;2.61657851866366
cvd;2010;1;90;2.47562924312601
cvd;2010;1;91;2.33862632519913
cvd;2010;1;92;2.20597293825171
cvd;2010;1;93;2.07794754995471
cvd;2010;1;94;1.95477287668524
cvd;2010;1;95;1.83666095320283
cvd;2010;1;96;1.72383154485871
cvd;2010;1;97;1.61650530913508
cvd;2010;1;98;1.51487630123232
cvd;2010;1;99;1.41907027132144
cvd;2010;1;100;1.32909560137976
cvd;2010;2;0;27.8862571853395
cvd;2010;2;1;33.8081815805167
cvd;2010;2;2;40.9024220741583
cvd;2010;2;3;49.2285284920692
cvd;2010;2;4;58.7081010043709
cvd;2010;2;5;69.070449611027
cvd;2010;2;6;79.8192712984019
cvd;2010;2;7;90.2444080527452
cvd;2010;2;8;99.4961636055866
cvd;2010;2;9;106.720024753237
cvd;2010;2;10;111.222703394812
cvd;2010;2;11;112.619836273013
cvd;2010;2;12;110.915381821267
cvd;2010;2;13;106.486298258364
cvd;2010;2;14;99.9822150182624
cvd;2010;2;15;92.1793816108719
cvd;2010;2;16;83.8372591158959
cvd;2010;2;17;75.5942219674895
cvd;2010;2;18;67.9165262748078
cvd;2010;2;19;61.0945830370616
cvd;2010;2;20;39.7238276550118
cvd;2010;2;21;36.3950828897345
cvd;2010;2;22;33.7647147071205
cvd;2010;2;23;31.7875146156154
cvd;2010;2;24;30.4048537367587
cvd;2010;2;25;29.5528329246896
cvd;2010;2;26;29.1654250320815
cvd;2010;2;27;29.173928612989
cvd;2010;2;28;29.5041913238938
cvd;2010;2;29;30.0731516439602
cvd;2010;2;30;30.7863479493301
cvd;2010;2;31;31.5380381297261
cvd;2010;2;32;32.2152375948771
cvd;2010;2;33;32.7061268520733
cvd;2010;2;34;32.9119253378377
cvd;2010;2;35;32.7598433185139
cvd;2010;2;36;32.2137529792016
cvd;2010;2;37;31.2793693413651
cvd;2010;2;38;30.0021560908614
cvd;2010;2;39;28.4583695678141
cvd;2010;2;40;26.7416856513662
cvd;2010;2;41;24.9488692635851
cvd;2010;2;42;23.167653394806
cvd;2010;2;43;21.4687445760657
cvd;2010;2;44;19.9023534586008
cvd;2010;2;45;18.4984713150836
cvd;2010;2;46;17.2695528093813
cvd;2010;2;47;16.2142689044173
cvd;2010;2;48;15.321333171831
cvd;2010;2;49;14.5728413619353
cvd;2010;2;50;13.9469385583293
cvd;2010;2;51;13.419873120386
cvd;2010;2;52;12.96760823915
cvd;2010;2;53;12.5671673241492
cvd;2010;2;54;12.1978254078088
cvd;2010;2;55;11.8421637651141
cvd;2010;2;56;11.4869165027378
cvd;2010;2;57;11.1234882540871
cvd;2010;2;58;10.7480303857407
cvd;2010;2;59;10.3610273200865
cvd;2010;2;60;9.96644073708598
cvd;2010;2;61;9.57055086401376
cvd;2010;2;62;9.18068760648942
cvd;2010;2;63;8.80404450228308
cvd;2010;2;64;8.44672230413262
cvd;2010;2;65;8.11307904776063
cvd;2010;2;66;7.80539559462933
cvd;2010;2;67;7.52381805906326
cvd;2010;2;68;7.26651714853955
cvd;2010;2;69;7.03000454281932
cvd;2010;2;70;6.8095576991267
cvd;2010;2;71;6.59971626727393
cvd;2010;2;72;6.39481840741331
cvd;2010;2;73;6.18954167019038
cvd;2010;2;74;5.97940383944239
cvd;2010;2;75;5.76117098373679
cvd;2010;2;76;5.53312042524426
cvd;2010;2;77;5.2951202809384
cvd;2010;2;78;5.04851420897312
cvd;2010;2;79;4.79583372868532
cvd;2010;2;80;4.54039115288766
cvd;2010;2;81;4.2858245254775
cvd;2010;2;82;4.03566720186188
cvd;2010;2;83;3.79300015649972
cvd;2010;2;84;3.56022093934803
cvd;2010;2;85;3.33893737858709
cvd;2010;2;86;3.12997315726007
cvd;2010;2;87;2.93345954724228
cvd;2010;2;88;2.74898284491472
cvd;2010;2;89;2.57575828851047
cvd;2010;2;90;2.41280571940423
cvd;2010;2;91;2.25910779416066
cvd;2010;2;92;2.11373699987188
cvd;2010;2;93;1.97594281929578
cvd;2010;2;94;1.8451953320624
cvd;2010;2;95;1.72118646420549
cvd;2010;2;96;1.60379477350385
cvd;2010;2;97;1.4930234557881
cvd;2010;2;98;1.38892342712678
cvd;2010;2;99;1.29151338901298
cvd;2010;2;100;1.20070677999443
cvd;2011;1;0;26.5118689452848
cvd;2011;1;1;31.8420581920756
cvd;2011;1;2;38.1457562946526
cvd;2011;1;3;45.4051849640102
cvd;2011;1;4;53.4382453886436
cvd;2011;1;5;61.8515299766452
cvd;2011;1;6;70.0292961895672
cvd;2011;1;7;77.1849789913184
cvd;2011;1;8;82.4860340083804
cvd;2011;1;9;85.2315104572909
cvd;2011;1;10;85.0285725615349
cvd;2011;1;11;81.9011585315236
cvd;2011;1;12;76.2852027730287
cvd;2011;1;13;68.9123373644158
cvd;2011;1;14;60.6304061549856
cvd;2011;1;15;52.2279543507015
cvd;2011;1;16;44.3147521143774
cvd;2011;1;17;37.2765686303162
cvd;2011;1;18;31.2916288779205
cvd;2011;1;19;26.3814216478938
cvd;2011;1;20;25.0375826425543
cvd;2011;1;21;22.0654316974369
cvd;2011;1;22;19.8198239792443
cvd;2011;1;23;18.1892414341783
cvd;2011;1;24;17.0738475704052
cvd;2011;1;25;16.3896198608426
cvd;2011;1;26;16.0672926585488
cvd;2011;1;27;16.048654833748
cvd;2011;1;28;16.2817543582948
cvd;2011;1;29;16.716008342713
cvd;2011;1;30;17.2980064756913
cvd;2011;1;31;17.9687620962198
cvd;2011;1;32;18.6631191472061
cvd;2011;1;33;19.311796310607
cvd;2011;1;34;19.8460560476119
cvd;2011;1;35;20.2042874373069
cvd;2011;1;36;20.3391100051317
cvd;2011;1;37;20.2232445049026
cvd;2011;1;38;19.8525812948803
cvd;2011;1;39;19.2456062159514
cvd;2011;1;40;18.4393586537756
cvd;2011;1;41;17.4830034543663
cvd;2011;1;42;16.43057320432
cvd;2011;1;43;15.3343755112751
cvd;2011;1;44;14.2400894445696
cvd;2011;1;45;13.1839491584872
cvd;2011;1;46;12.191868302879
cvd;2011;1;47;11.2800280155102
cvd;2011;1;48;10.4563483347733
cvd;2011;1;49;9.72232573866915
cvd;2011;1;50;9.07486360197768
cvd;2011;1;51;8.50787811762057
cvd;2011;1;52;8.01358934337248
cvd;2011;1;53;7.58349171829538
cvd;2011;1;54;7.20904368042032
cvd;2011;1;55;6.8821322730831
cvd;2011;1;56;6.59536721093246
cvd;2011;1;57;6.34224907552511
cvd;2011;1;58;6.11724448045342
cvd;2011;1;59;5.91579084443249
cvd;2011;1;60;5.73424639683465
cvd;2011;1;61;5.56979731085442
cvd;2011;1;62;5.42033262896449
cvd;2011;1;63;5.28429775590454
cvd;2011;1;64;5.16053764061026
cvd;2011;1;65;5.04814058960372
cvd;2011;1;66;4.94629265673192
cvd;2011;1;67;4.85415086138122
cvd;2011;1;68;4.77074146779518
cvd;2011;1;69;4.69488760969397
cvd;2011;1;70;4.62516891560397
cvd;2011;1;71;4.55991449003894
cvd;2011;1;72;4.49722941654131
cvd;2011;1;73;4.43505352831238
cvd;2011;1;74;4.37124922919533
cvd;2011;1;75;4.30371252586905
cvd;2011;1;76;4.2304983536306
cvd;2011;1;77;4.14994829615473
cvd;2011;1;78;4.06080672315669
cvd;2011;1;79;3.96231104279692
cvd;2011;1;80;3.85424377083151
cvd;2011;1;81;3.73693850885389
cvd;2011;1;82;3.61123809687817
cvd;2011;1;83;3.47840999879898
cvd;2011;1;84;3.34002997977633
cvd;2011;1;85;3.19784909460247
cvd;2011;1;86;3.05366020831979
cvd;2011;1;87;2.90917870327712
cvd;2011;1;88;2.76594831733286
cvd;2011;1;89;2.62527821252828
cvd;2011;1;90;2.48821244891702
cvd;2011;1;91;2.35552886763462
cvd;2011;1;92;2.22776144139086
cvd;2011;1;93;2.10523854160113
cvd;2011;1;94;1.98812915512144
cvd;2011;1;95;1.87648959304021
cvd;2011;1;96;1.77030438790082
cvd;2011;1;97;1.66951663412671
cvd;2011;1;98;1.57404479544469
cvd;2011;1;99;1.48378481348617
cvd;2011;1;100;1.39859804164831
cvd;2011;2;0;33.4001726369078
cvd;2011;2;1;39.1826010496041
cvd;2011;2;2;45.8851905974477
cvd;2011;2;3;53.4981195681899
cvd;2011;2;4;61.8906896234404
cvd;2011;2;5;70.7809885593043
cvd;2011;2;6;79.7256971813355
cvd;2011;2;7;88.1440382208461
cvd;2011;2;8;95.3832743727693
cvd;2011;2;9;100.819632828067
cvd;2011;2;10;103.972601242623
cvd;2011;2;11;104.600246874771
cvd;2011;2;12;102.745570473219
cvd;2011;2;13;98.7196553756201
cvd;2011;2;14;93.0294343359924
cvd;2011;2;15;86.2755040108208
cvd;2011;2;16;79.0509277937174
cvd;2011;2;17;71.8650540557876
cvd;2011;2;18;65.1028409757691
cvd;2011;2;19;59.0172872178422
cvd;2011;2;20;38.309123495159
cvd;2011;2;21;35.3170564250843
cvd;2011;2;22;32.9056664819039
cvd;2011;2;23;31.0453257283637
cvd;2011;2;24;29.6922231940968
cvd;2011;2;25;28.7961853195551
cvd;2011;2;26;28.304545821191
cvd;2011;2;27;28.163091596674
cvd;2011;2;28;28.3151394209502
cvd;2011;2;29;28.6997514182345
cvd;2011;2;30;29.2500479123705
cvd;2011;2;31;29.8925099901051
cvd;2011;2;32;30.5480131599274
cvd;2011;2;33;31.1350235771271
cvd;2011;2;34;31.5748943481168
cvd;2011;2;35;31.7985911145187
cvd;2011;2;36;31.7536237175167
cvd;2011;2;37;31.4096800673387
cvd;2011;2;38;30.7616077334758
cvd;2011;2;39;29.8289713250889
cvd;2011;2;40;28.6522499100624
cvd;2011;2;41;27.286537845935
cvd;2011;2;42;25.7941068937911
cvd;2011;2;43;24.2372509250319
cvd;2011;2;44;22.6725180384794
cvd;2011;2;45;21.1469136148167
cvd;2011;2;46;19.6961328844856
cvd;2011;2;47;18.3444972119793
cvd;2011;2;48;17.1060784249126
cvd;2011;2;49;15.9864776558616
cvd;2011;2;50;14.9848175353076
cvd;2011;2;51;14.0956436269124
cvd;2011;2;52;13.3105643719703
cvd;2011;2;53;12.6195629354777
cvd;2011;2;54;12.0119823509281
cvd;2011;2;55;11.4772216430634
cvd;2011;2;56;11.005194152318
cvd;2011;2;57;10.5865992889545
cvd;2011;2;58;10.2130526850115
cvd;2011;2;59;9.87711195377568
cvd;2011;2;60;9.57222851051029
cvd;2011;2;61;9.29265097598831
cvd;2011;2;62;9.03330235904171
cvd;2011;2;63;8.78965079447203
cvd;2011;2;64;8.55759131496561
cvd;2011;2;65;8.33335333123123
cvd;2011;2;66;8.11344480472634
cvd;2011;2;67;7.8946394022349
cvd;2011;2;68;7.67400734220806
cvd;2011;2;69;7.44898453654212
cvd;2011;2;70;7.21746860264701
cvd;2011;2;71;6.97792520770156
cvd;2011;2;72;6.72948499166655
cvd;2011;2;73;6.47201091880647
cvd;2011;2;74;6.2061188945584
cvd;2011;2;75;5.93314077181035
cvd;2011;2;76;5.65502756746576
cvd;2011;2;77;5.37420021245242
cvd;2011;2;78;5.0933635160235
cvd;2011;2;79;4.81530448293652
cvd;2011;2;80;4.54269763517988
cvd;2011;2;81;4.277937512852
cvd;2011;2;82;4.0230129667285
cvd;2011;2;83;3.77943071443019
cvd;2011;2;84;3.54818852717043
cvd;2011;2;85;3.32979262319635
cvd;2011;2;86;3.12431005729044
cvd;2011;2;87;2.93144519424741
cvd;2011;2;88;2.75062936911974
cvd;2011;2;89;2.58111398730493
cvd;2011;2;90;2.42205903153213
cvd;2011;2;91;2.27261080126425
cvd;2011;2;92;2.13196449369441
cvd;2011;2;93;1.99940889229674
cvd;2011;2;94;1.87435199427646
cvd;2011;2;95;1.75632791760851
cvd;2011;2;96;1.64498685378214
cvd;2011;2;97;1.54007106523113
cvd;2011;2;98;1.44138080777549
cvd;2011;2;99;1.34873444280528
cvd;2011;2;100;1.26192682886127
cvd;2012;1;0;25.1671310095225
cvd;2012;1;1;31.2503684344703
cvd;2012;1;2;38.6948587608572
cvd;2012;1;3;47.5766990885911
cvd;2012;1;4;57.7748671124602
cvd;2012;1;5;68.8827937840278
cvd;2012;1;6;80.1568582570744
cvd;2012;1;7;90.5487110358287
cvd;2012;1;8;98.8534243187016
cvd;2012;1;9;103.960553239688
cvd;2012;1;10;105.136538714081
cvd;2012;1;11;102.230997236081
cvd;2012;1;12;95.7183416660972
cvd;2012;1;13;86.5571452712993
cvd;2012;1;14;75.930941913054
cvd;2012;1;15;64.9762364475288
cvd;2012;1;16;54.5875262055199
cvd;2012;1;17;45.3362492783416
cvd;2012;1;18;37.4883010734288
cvd;2012;1;19;31.0778605191604
cvd;2012;1;20;28.503318225172
cvd;2012;1;21;24.6585969445695
cvd;2012;1;22;21.7377632888277
cvd;2012;1;23;19.5833712974863
cvd;2012;1;24;18.0562132401936
cvd;2012;1;25;17.0406946056934
cvd;2012;1;26;16.4433353563005
cvd;2012;1;27;16.1880414584302
cvd;2012;1;28;16.2102568744601
cvd;2012;1;29;16.4512067677053
cvd;2012;1;30;16.8530340036617
