sex;age;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099;2100
1;86;0.7433328983298089;0.7433328983298089;0.7433328983298089;0.7433328983298089;0.7433328983298089;0.7433328983298089;0.7433328983298089;0.7433328983298089;0.7433328983298089;0.7433328983298089;0.7433328983298089;0.7433328983298089;0.7411260723153319;0.7389192463008549;0.736712420286378;0.734505594271901;0.7322987682574236;0.7300919422429462;0.7278851162284692;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922;0.7256782902139922
1;87;0.7757353319444622;0.7757353319444622;0.7757353319444622;0.7757353319444622;0.7757353319444622;0.7757353319444622;0.7757353319444622;0.7757353319444622;0.7757353319444622;0.7757353319444622;0.7757353319444622;0.7757353319444622;0.7735285059299852;0.7713216799155083;0.7691148539010313;0.7669080278865543;0.7647012018720769;0.7624943758575995;0.7602875498431225;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456;0.7580807238286456
1;88;0.8081377655591164;0.8081377655591164;0.8081377655591164;0.8081377655591164;0.8081377655591164;0.8081377655591164;0.8081377655591164;0.8081377655591164;0.8081377655591164;0.8081377655591164;0.8081377655591164;0.8081377655591164;0.8059309395446395;0.8037241135301625;0.8015172875156855;0.7993104615012085;0.7971036354867311;0.7948968094722537;0.7926899834577767;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998;0.7904831574432998
1;89;0.8405401991737698;0.8405401991737698;0.8405401991737698;0.8405401991737698;0.8405401991737698;0.8405401991737698;0.8405401991737698;0.8405401991737698;0.8405401991737698;0.8405401991737698;0.8405401991737698;0.8405401991737698;0.8383333731592928;0.8361265471448158;0.8339197211303389;0.8317128951158619;0.8295060691013845;0.827299243086907;0.8250924170724301;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531;0.8228855910579531
1;90;0.8729426327884231;0.8729426327884231;0.8729426327884231;0.8729426327884231;0.8729426327884231;0.8729426327884231;0.8729426327884231;0.8729426327884231;0.8729426327884231;0.8729426327884231;0.8729426327884231;0.8729426327884231;0.8707358067739461;0.8685289807594692;0.8663221547449922;0.8641153287305152;0.8619085027160378;0.8597016767015604;0.8574948506870834;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065;0.8552880246726065
1;91;0.9053450664030778;0.9053450664030778;0.9053450664030778;0.9053450664030778;0.9053450664030778;0.9053450664030778;0.9053450664030778;0.9053450664030778;0.9053450664030778;0.9053450664030778;0.9053450664030778;0.9053450664030778;0.9031382403886008;0.9009314143741238;0.8987245883596469;0.8965177623451699;0.8943109363306925;0.8921041103162151;0.8898972843017381;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611;0.8876904582872611
1;92;0.9377475000177311;0.9377475000177311;0.9377475000177311;0.9377475000177311;0.9377475000177311;0.9377475000177311;0.9377475000177311;0.9377475000177311;0.9377475000177311;0.9377475000177311;0.9377475000177311;0.9377475000177311;0.9355406740032541;0.9333338479887772;0.9311270219743002;0.9289201959598232;0.9267133699453458;0.9245065439308684;0.9222997179163914;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145;0.9200928919019145
1;93;0.970149933632384;0.970149933632384;0.970149933632384;0.970149933632384;0.970149933632384;0.970149933632384;0.970149933632384;0.970149933632384;0.970149933632384;0.970149933632384;0.970149933632384;0.970149933632384;0.967943107617907;0.9657362816034301;0.9635294555889531;0.9613226295744761;0.9591158035599987;0.9569089775455213;0.9547021515310443;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673;0.9524953255165673
1;94;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9990693576090424;0.9981387152180847;0.9959318892036078;0.9937250631891308;0.9915182371746534;0.989311411160176;0.987104585145699;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222;0.984897759131222
1;95;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1;96;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1;97;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1;98;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1;99;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1;100;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;7;0.009605780608592518;0.009605780608592518;0.009605780608592518;0.009605780608592518;0.009605780608592518;0.009605780608592518;0.009605780608592518;0.009605780608592518;0.009605780608592518;0.009605780608592518;0.009605780608592518;0.009605780608592518;0.007398954594115548;0.0051921285796385774;0.002985302565161607;0.000778476550684637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
