year;sex;age;s_pop;f_dead;f_born;f_immig_pop;f_immig_cvd;f_immig_cancer;f_immig_comorb;f_pop_cancer;f_cancer_pop;f_pop_cvd;f_cvd_pop;f_pop_comorb;f_comorb_pop;f_cancer_comorb;f_comorb_cancer;f_cvd_comorb;f_comorb_cvd;f_cancer_dead;f_cvd_dead;f_comorb_dead;dcost_unit_cancer;icost_unit_cancer;dcost_unit_cvd;icost_unit_cvd;dcost_cancer;dcost_cvd;icost_cancer;icost_cvd;dcost_growth_cancer;dcost_growth_cvd;prev_fruit;prev_wholegrains;prev_greens;prev_meat;prev_salt;paf_cancer_fruit;paf_cancer_wholegrains;paf_cancer_greens;paf_cancer_meat;paf_cancer_salt;paf_cvd_fruit;paf_cvd_wholegrains;paf_cvd_greens;paf_cvd_meat;paf_cvd_salt;paf_cancer_comorb_fruit;paf_cancer_comorb_wholegrains;paf_cancer_comorb_greens;paf_cancer_comorb_meat;paf_cancer_comorb_salt;paf_cvd_comorb_fruit;paf_cvd_comorb_wholegrains;paf_cvd_comorb_greens;paf_cvd_comorb_meat;paf_cvd_comorb_salt;paf_comorb_fruit;paf_comorb_wholegrains;paf_comorb_greens;paf_comorb_meat;paf_comorb_salt;s_cancer;s_cvd;s_comorb;s_dead_cancer;s_dead_cvd;s_dead_comorb;s_dead;f_emig_pop;f_emig_cvd;f_emig_cancer;f_emig_comorb;heal_cvd_pop;heal_cancer_pop;heal_comorb_pop;heal_comorb_cancer;heal_comorb_cvd;dr;dr_cancer;dr_cvd;dr_comorb;prev_alcohol;prev_bmi;prev_smoking;prev_inactivity;paf_cvd_smoking;paf_cvd_inactivity;paf_cvd_bmi;paf_cvd_alcohol;cpaf_diet_cvd;p_pop_cvd;paf_cancer_smoking;paf_cancer_inactivity;paf_cancer_bmi;paf_cancer_alcohol;cpaf_diet_cancer;p_pop_cancer;paf_cancer_other;paf_cvd_other;paf_comorb_other;paf_cancer_comorb_other;paf_cvd_comorb_other;calibration_cancer;calibration_cvd;calibration_comorb;calibration_cancer_comorb;calibration_cvd_comorb;calibration_mortality
2026;1;41;69559.2392552576;37.7460870086574;0;711.122404138485;14.0507088710717;3.12151028980012;0.183161377234944;76.6433960853989;48.215725680488;276.630029275031;135.509553541091;2.68304231266204;0.79121281374422;2.57614811353319;0.87225714775745;1.23470059106486;2.05248524579324;7.26870805675365;13.860978387902;2.10247859274935;86831.7024603518;190993.583419335;33125.3794622598;19342.3971170964;28956222.2037028;48278852.4155458;63691629.718961;28190733.2365233;0;0;0.871278711606318;0.917955243545637;0.661576030601651;0.870916299850989;0.906004581327855;0.0034730110042127;0.0108954445570053;0;0.0179607537202467;0;0.0246443907782606;0.0546695743309466;0.0156296597364848;0.0636103281983647;0.112563069459315;;;;;;;;;;;;;;;;315.191582893248;1439.17444400681;18.2836500370803;27.1975239947724;55.3764710202311;7.65764549247221;155.970036761067;1259.14075608858;24.8787270497196;5.52706651283033;0.324312598893905;0.0980653236945867;0.157060770554601;0.0439241330866947;0.0484233045501519;0.113943598395569;0.000539723542654439;0.0236775216429473;0.0100308893123251;0.116718976128341;0.233353907925894;0.593692245062651;0.0859189922741193;0.329081438628686;0.0680605999927917;0.0760164582935008;0.138151627669561;0.0106202787216154;0.245777899246184;0.00395547595094232;0.0283833111073663;0.0287653758621546;0.0231968189418696;0.00970573949875109;0.0320339806258471;0.0010959081731251;0.000968332987612425;0.00219050264298367;2.12457457801155e-05;0.00464723760964645;0.000768806336084935;0.0010959081731251;0.00395547595094232;3.83642707587036e-05;0.00839169797952545;0.00107137864739309;1.02057670271969
2026;1;42;66701.0141903576;32.4136668262202;0;656.392599695432;14.3002147664624;3.16263307797967;0.19396635393968;80.2468677881325;48.9146043303535;281.199738493974;142.98882171056;3.90189519355496;0.816700069465162;3.85981987451123;0.659751723345312;2.08815983748986;1.9538667129576;6.6345787504517;12.3970533902949;1.93348175375049;86831.7024603518;170508.46721663;33125.3794622598;17073.5314002155;30755319.4682357;50976317.9900822;60393177.062043;26274288.1741969;0;0;0.868071156645936;0.917403375251807;0.667411802312975;0.871070001258219;0.905602824321624;0.00346026958569749;0.010888965617298;0;0.0179638665362495;0;0.0245558919582272;0.0546385031658133;0.0157653556295556;0.0636208400881984;0.112518771046216;;;;;;;;;;;;;;;;332.277402998885;1516.97289471548;21.9171894920183;27.4563512129224;53.417995847348;7.59163352521739;143.996789841814;1160.81169180632;25.2895241414259;5.59302687982111;0.343023994442805;0.0978811551190654;0.15140119199388;0.0412169402523787;0.0332961247087142;0.0986070781429266;0.000483397106107723;0.020535444269603;0.00848624313004725;0.0975782969818859;0.241580113460795;0.603614897198225;0.0851833606211221;0.32799989865825;0.0675172147626801;0.0757855606142541;0.140137044209321;0.010990550689004;0.245759474632885;0.00419363660874917;0.0281471356256675;0.0286735480036979;0.0235753779152599;0.0100444501106632;0.0320183320927697;0.00119675147742351;0.00105703959805051;0.00231816268513802;3.21665585020178e-05;0.0066040583763096;0.00124024086310949;0.00119675147742351;0.00419363660874917;5.81904187209804e-05;0.0119469703963247;0.00162050564066881;0.860088866916001
2026;1;43;64835.851923513;44.3425686336286;0;603.937293968409;14.0359131412688;2.88546173891164;0.231848904541667;82.0206403962057;49.9697301271618;302.672621346199;139.933099979333;3.73393538291974;1.15987053182353;4.73403278994183;0.94038286081325;2.36663348855508;3.09547036582598;8.63655897695615;17.0455674014628;3.19143773789481;86831.7024603518;149312.663280861;33125.3794622598;16406.9325672096;30038299.4297199;53250221.6158075;51652776.1312454;26374725.6460837;0;0;0.864796029389568;0.916848287944636;0.673181152721736;0.870995517673017;0.905071515752068;0.00344725941254928;0.0108824488007167;0;0.0179623580704432;0;0.0244655121959795;0.054607248704041;0.0158994702955326;0.0636157460638429;0.112460181264638;;;;;;;;;;;;;;;;319.803625432733;1581.40206153415;26.1333835005614;28.1648517091051;58.2064739400411;11.3234782407917;157.232598227213;1068.45862196244;24.8317044876666;5.10482876959762;0.410176625163088;0.0923656354985752;0.160443572402152;0.0463484383552265;0.0375777087690902;0.123695027586703;0.000680236039511264;0.0277303954213575;0.0112512669675898;0.12752988475947;0.248983224478632;0.613628751966084;0.0852187792911554;0.326545742016923;0.0675433918082605;0.0754749311548237;0.142131456927814;0.0113235372682259;0.245713543900184;0.00464314160314313;0.0281585094658576;0.0285500558558563;0.0239571189974003;0.0103490721235004;0.0319978301607879;0.00125823553529959;0.00111072123676768;0.00256076956359419;3.15910571576657e-05;0.00838310974678852;0.00136282562284923;0.00125823553529959;0.00464314160314313;5.72803401998241e-05;0.0152001047585072;0.00170009992595164;1.13265473321682
2026;1;44;64781.6828486899;42.2626710756324;0;558.46823172697;14.460865904202;3.05791243598982;0.247365283525753;90.1103644267012;54.0148329574308;327.263359747324;147.745457653598;4.89350229586486;1.14976588658839;3.72219065757129;0.91816971974838;4.35096524989047;3.13662528128777;8.98619846864156;17.0355640274533;3.24901560520569;86831.7024603518;142615.261497815;33125.3794622598;14482.6064017392;34570395.8358305;59323881.5196156;56779562.1013091;25936742.1662553;0;0;0.861452525755232;0.916289958471398;0.678450410091594;0.870687847687787;0.904406301201903;0.00343397726945231;0.0108758938339435;0;0.0179561269886714;0;0.0243732282547174;0.0545758096057166;0.0160219278379082;0.0635947035463486;0.112386814162221;;;;;;;;;;;;;;;;367.1799015893;1759.93797885768;30.9511364565759;33.1834191946971;62.3245782818301;11.4249825086169;160.354700751873;1013.51928411926;26.2438678269112;5.54956047086125;0.448923449593007;0.0875959685871256;0.151444070027094;0.0398506079237019;0.0318235407189524;0.108714674653518;0.000648817789148496;0.0251950509822895;0.0101001191854674;0.112610096134634;0.255125897087973;0.623769742405786;0.0859260379380853;0.325156128850626;0.0680658013151915;0.0751778939681961;0.144141783923959;0.0115996600766303;0.245631671843929;0.00502415687736772;0.0283855725718111;0.0284320156243318;0.0243434025780167;0.0106016875457729;0.0319723712748816;0.00138337700714821;0.0012202915585402;0.00276327940092427;4.13187535047591e-05;0.00573983565892984;0.00226923944245991;0.00138337700714821;0.00502415687736771;7.51251934624349e-05;0.0104360908242312;0.00263280499271199;1.00737393229965
2026;1;45;62891.4040132415;40.9490769123388;0;519.924837919937;14.7522147307342;2.98967987773019;0.267146151555501;93.3443182789976;53.4196213374466;345.185484554033;158.814429534063;5.04320884440209;0.671750440690551;6.57663323458558;1.3423675637869;3.61670319851792;2.46216701102293;8.66132195449971;17.0263574731407;3.37528322809034;87041.9573582259;232146.894680629;33160.2797458282;27228.4127005028;35774582.3529598;63230726.0046056;95413274.8595777;51919715.8830488;0;0;0.858039864520063;0.915728364974174;0.682820484519055;0.870144102390636;0.903604371989876;0.00342042003111984;0.0108693004588391;0;0.0179451146018159;0;0.0242790174896347;0.0545441846032794;0.0161234652519266;0.0635575127834041;0.112298352551936;;;;;;;;;;;;;;;;375.011874898996;1870.82924097592;35.9920068924891;33.1443517143232;64.4357824647545;11.3829067367846;161.972913304281;924.560012626566;26.233229965093;5.31641934353839;0.475054529503603;0.0885253427354222;0.146930176403312;0.0206773043875826;0.0413197238663604;0.0757885274889434;0.00064764711353176;0.023822886250383;0.0094907253406865;0.103895367198838;0.259763594702502;0.634058446706074;0.0872004896020373;0.324162271213747;0.0690056859980318;0.0749653345277345;0.146171787368788;0.0118080297288737;0.245506295380024;0.00545942423032053;0.0287944634199563;0.0283475751191742;0.0247350004301621;0.010792325935536;0.0319418940027493;0.00147632578940422;0.00130111545611962;0.00299308686855454;4.37294232897999e-05;0.00991713662172223;0.00175535559341984;0.00147632578940422;0.00545942423032053;7.97629616415279e-05;0.0180889691297788;0.00219619502281317;0.9358618477127
2026;1;46;64705.3323560709;46.4160110313628;0;489.499662825827;15.1618393578801;3.03970745076833;0.303427196251762;106.43190668035;56.3701371732411;395.461874454286;182.674490929736;5.8878449320064;1.12198295118388;7.62744418702335;1.3074626778758;5.0110047563301;3.35321468967473;10.0036813217241;19.8577352346229;4.26489084258293;87041.9573582259;206530.685612422;33160.2797458282;24306.7946792338;40341254.2619135;71201388.0776258;95720582.9699856;52191282.2854585;0;0;0.854557289233821;0.915163487915827;0.685958597966678;0.869363243617857;0.902665152195603;0.0034065846698911;0.0108626684444892;0;0.0179292995615007;0;0.0241828579004734;0.0545123725593218;0.016196365483381;0.0635040989082222;0.112194723859091;;;;;;;;;;;;;;;;419.111923531976;2102.83186747149;44.3571376690122;37.4446104184561;73.0690086528626;13.3338634373041;179.887831525352;896.392115777978;27.7649900362278;5.56643854953958;0.555648485767141;0.0906445740367783;0.139518918545681;0.0278193866901978;0.0324183266603552;0.0831424185268433;0.000713396895843951;0.0247596133249276;0.00985357037272304;0.105747282002909;0.263423009956346;0.644336942914856;0.088852224909914;0.323471588794543;0.0702209933993479;0.074817558564027;0.14819018387419;0.0119723835971108;0.245331334045609;0.00607810252091011;0.0293238889261761;0.0282888844555046;0.0251258959960311;0.0109426989529666;0.0319063738290321;0.00163581898050677;0.00144023746282771;0.00332080352782531;4.94418741338248e-05;0.0103142631771322;0.00216566172280445;0.00163581898050677;0.00607810252091011;9.04939955927224e-05;0.0188783071605901;0.00268346297225746;0.959007697598783
2026;1;47;62418.2734748126;49.9283919438026;0;453.95794440685;15.2548909405156;3.05506004913764;0.297341206834375;113.30775314878;56.4818674255652;404.019809037348;181.907329194326;6.50011559553955;1.17207437783665;5.57895031778583;0.898795124467287;2.72721254781939;5.1749280151136;10.9758935282299;21.8857971806228;4.48224466259235;87041.9573582259;189138.627876639;33160.2797458282;21854.6995331789;42098169.7797828;74447396.4678628;91477608.1550678;49065493.2136777;0;0;0.851004070152381;0.914595310730616;0.687624196505041;0.868345715785216;0.901590683026792;0.00339246826340943;0.0108559975948448;0;0.0179086904051285;0;0.0240847281847213;0.0544803725032727;0.016235053934121;0.0634344867749688;0.11207614276841;;;;;;;;;;;;;;;;441.13354172382;2202.55723899784;42.5202162738951;39.0940004307983;76.6604695862333;13.6075889598385;185.877811890702;799.338566847581;26.8611284636522;5.37941311832702;0.52356456597818;0.0862589311247982;0.13373721593219;0.0285143223093374;0.021865962053044;0.125896076341953;0.000795600303296757;0.0259886138638754;0.0103780616205844;0.109044418507269;0.266823642788746;0.654332147698857;0.0906236377743799;0.322885553189739;0.0715208355575665;0.0746921354305784;0.150143819374104;0.0121250658729991;0.245102663285849;0.00643798588526164;0.0298910332262383;0.0282390805830695;0.0255057174722652;0.0110823970835791;0.0318658158247556;0.00180553947887026;0.00158804167348132;0.00350544964034673;5.63977987388484e-05;0.00719265843549142;0.00109464642575997;0.00180553947887026;0.00643798588526164;0.000103578219484739;0.0132097842605497;0.00164845268056505;0.995646782174911
2026;1;48;59894.4980639953;51.1980516377484;0;412.935804869699;15.601970765896;3.12668460258783;0.356828222866915;124.338762107793;61.7026768019703;450.798984084373;189.652896137215;7.57451318334848;0.950860633722853;7.23988623435349;1.44082732631405;5.19535217332176;5.12550424232644;11.9020225889413;23.8867968991865;5.6134417661502;87041.9573582259;174787.642493003;33160.2797458282;20415.7069713235;46308271.7898024;80974456.1935477;92990942.5261777;49853342.0852012;0;0;0.84737950618608;0.914023820003581;0.687687906068469;0.867093003653561;0.900385643634941;0.00337806800236151;0.010849287750831;0;0.0178833166038294;0;0.0239846077913144;0.0544481836415541;0.0162365337166808;0.0633487707633026;0.111943113932487;;;;;;;;;;;;;;;;476.709638152969;2386.59835995457;55.312770295616;41.5423510325006;81.588416509869;19.9112343319148;187.069781316861;714.456341168941;26.9943337849917;5.4097504135275;0.617379707762946;0.0833346446910157;0.135289938381417;0.0182685147203534;0.0276820538013016;0.0984743151407679;0.000849995177071028;0.0260964999596368;0.0104960049276546;0.107848868593136;0.270684993138943;0.663769058368452;0.0922552573495894;0.322205635996062;0.0727148876730415;0.0745465771717752;0.151980125470439;0.0122983763323864;0.244818427838944;0.00748420984867556;0.0304128345793713;0.0281812918440824;0.0258640520361139;0.0112409736708351;0.0318202458348216;0.00206428457204576;0.00181387647453872;0.00406253383949522;6.82603936820242e-05;0.00861676544201695;0.00196817824918319;0.00206428457204576;0.00748420984867557;0.000125752825909495;0.0158742507343357;0.00259421506835995;0.991665446504697
2026;1;49;60234.8431888245;48.420628291588;0;385.723463474731;16.2187237891801;3.12076261388349;0.375115698112712;138.474929322991;62.8683412284126;483.855064100028;212.914131927412;7.5340743362157;0.838141302603577;8.66606966756847;1.16492476731742;7.44202010708291;7.36957152355461;11.2973920229801;23.8574456836891;5.53826083889519;87041.9573582259;153837.068906513;33160.2797458282;17858.2317999698;50449458.5587777;90378084.3451483;89163859.2255243;48672471.7717719;0;0;0.843682926856825;0.913449005155967;0.686143477312845;0.865607164905773;0.899057001048856;0.00336338119825339;0.0108425387866552;0;0.0178532191012372;0;0.0238824769746847;0.0544158053399178;0.0162006600029675;0.0632470828714059;0.111796393863536;;;;;;;;;;;;;;;;516.509613779416;2662.40251878063;63.0896977474396;42.3642185742131;89.3125954298867;20.8125828462762;196.577201028963;661.698083363232;27.8227783947117;5.35358316457101;0.643500751146044;0.0835989271359164;0.128287446439408;0.0142286893263961;0.0197763223829856;0.125109385913308;0.000799405728684322;0.0230531543497771;0.00936742359609917;0.0940201761211343;0.275490955844532;0.672372672234014;0.0935057413484817;0.321416553943466;0.0736279402775384;0.0743775912206753;0.153647380546446;0.0125139992624095;0.244479197391715;0.00798825880088135;0.0308123667712827;0.0281142161523851;0.0261905154158665;0.011438272242235;0.0317697011569182;0.00228616719125032;0.00200718564874006;0.00432513981825637;6.73464583157353e-05;0.00957463792840535;0.00253933580927699;0.00228616719125032;0.00798825880088135;0.00012438463516903;0.0176837487135087;0.00313619163473233;0.87097919050979
2026;1;50;60329.2239102083;54.7374679941357;0;347.949707781806;15.867374071915;3.27068886086028;0.386331364294463;175.167272241234;72.2479691791944;529.298632710747;225.359167151145;9.03244986855143;1.57000016297348;10.6454879746781;2.16746569931938;9.60376010277591;7.60644116727756;13.9327000161533;27.8189430711186;6.63243136545727;86954.177720894;154574.571559509;33142.5062445603;27588.4811581947;59230373.7969642;98406610.5501968;105291199.260865;81915619.204311;0;0;0.839913694257443;0.912870857690581;0.683112745380686;0.863890398960024;0.897613338682707;0.00334840529119777;0.0108357506009493;0;0.0178184415853501;0;0.0237783168489782;0.0543832370809857;0.0161302551008414;0.0631295632776088;0.111636917359941;;;;;;;;;;;;;;;;608.33029504587;2896.3590443942;72.8373653175243;49.2286834886784;97.291422427052;22.1195376867092;210.703244466738;624.25954436574;28.4677914275643;5.8679708371047;0.693120402330935;0.0814157919796916;0.126626585243224;0.0232958313161925;0.0321610892188363;0.112865192328285;0.00090179269167749;0.0244193746385851;0.0100501848263134;0.0984127301065299;0.280783005336534;0.679867986605918;0.0944983080763455;0.321236004294832;0.0743513931384004;0.074338916915336;0.155094528990787;0.0127513219386668;0.244087973427285;0.00872012638115774;0.0311292595440399;0.0280988672800131;0.0264747461692764;0.011655435005225;0.0317142219369824;0.00288585810993578;0.0025317572152606;0.00471114937670926;8.03954855323391e-05;0.0100801946965039;0.00302120602692178;0.00288585810993578;0.00872012638115774;0.000148808441053131;0.0186579886714585;0.00365402469041201;0.919073686166892
2026;1;51;61726.335647101;58.8775160522932;0;321.260044927353;16.2360687326209;3.44933603831329;0.411864538417137;188.783694853755;85.1235107220373;600.076271639698;249.241094825178;11.2433024450876;1.5167314974388;12.1105700094627;2.09424769976191;12.7615282946243;8.94134596781666;16.0686728765298;31.5964553262796;7.64623234923449;86954.177720894;137565.761387906;33142.5062445603;26072.0067382704;68733143.4555544;111852314.900037;108739194.135068;87990156.3945104;0;0;0.836071205007343;0.912289370118109;0.678842889508923;0.861944718930989;0.896063965362581;0.00333313785768884;0.0108289231041643;0;0.0177790238475742;0;0.023672109442285;0.0543504784037979;0.0160310478401109;0.0629963379346272;0.111465699600704;;;;;;;;;;;;;;;;703.149445269171;3287.58704828358;87.3030120719176;57.3997855513409;112.000820590522;24.3178514429229;231.806432882891;587.267095052983;29.6797223004901;6.30542635807661;0.752893161943824;0.0793932703213339;0.127631814435518;0.0190458003440315;0.0262977485652314;0.11227767762291;0.000947845791586758;0.0240929193052107;0.0100647363978031;0.0960147626349869;0.285867010944329;0.686061238049174;0.0956938047035596;0.322564929446267;0.0752212569654582;0.0746235012570624;0.156286554554154;0.0129792074504776;0.243650047340044;0.00966039002391995;0.0315106659254205;0.0282118304123774;0.0267094760730735;0.0118639707101781;0.0316538446176052;0.00303915386865851;0.00266384530478665;0.00520708924035402;9.75623965731704e-05;0.00978755828092578;0.00354726288045251;0.00303915386865851;0.00966039002391995;0.000181001469162664;0.0181582504180708;0.00419297264770656;0.904683477880319
2026;1;52;63590.7184714112;66.5967660690933;0;295.792271914831;16.6614467333143;3.60308931799276;0.475954879802494;230.656880724578;92.7909826402319;694.974981007543;276.414454741338;13.6553840051491;1.68763049144868;15.9457001500067;3.73714713944883;15.8057003562391;8.85761103475346;19.3437672363235;37.9991210047458;10.0711488666379;86954.177720894;119003.017434936;33142.5062445603;23182.6886888646;82023330.4041175;129136146.568894;112254799.872683;90328808.035681;0;0;0.832154892200383;0.911704534732073;0.673694414407885;0.859771789585497;0.8944179466472;0.0033175766183487;0.0108220562041871;0;0.0177349985018898;0;0.0235638377507747;0.05431752883481;0.0159113998370934;0.0628475074963604;0.111283729458905;;;;;;;;;;;;;;;;830.0524465944;3783.14922208124;113.241280676491;66.3031880651562;129.734877031437;31.4841698636675;253.528283163411;546.941073287156;30.808207056402;6.66236993270693;0.88007462504088;0.0766400367608595;0.118970259526149;0.0163802016099918;0.0362728831344046;0.0859722879311117;0.00104009732758995;0.0248012570062064;0.0105358239438284;0.0977509293151954;0.290048841997293;0.691083620147348;0.0975658106667643;0.32630427179388;0.0765800810328847;0.0754233293116436;0.157250753954976;0.0131665750390902;0.243172697094897;0.0108540048286712;0.0321073002039744;0.028529546306554;0.0268997458560055;0.0120354350756085;0.0315885986965375;0.00360236118647217;0.00315357317980002;0.00583272088565669;0.000114605627058726;0.0109864507294526;0.00380928430797059;0.00360236118647217;0.0108540048286712;0.000213267539090935;0.0204444875050815;0.00460005423878955;0.930113823032356
2026;1;53;61601.2572479063;83.554555797727;0;270.592554937861;16.7175126424233;3.7678072966644;0.521606079460182;249.665911236182;106.078087340992;717.283070747129;295.143385464723;15.6318351352941;2.26561539299708;15.9737620110669;3.1217076970915;19.4838263242514;11.4109238123708;25.9951952640138;49.9117416078451;14.0233403907673;86954.177720894;108246.322233871;33142.5062445603;21239.6951445392;90644971.6292872;137015751.678098;112840867.052512;87807867.4608481;0;0;0.828164227344107;0.911116342418432;0.66811815013698;0.857372979259747;0.892683219360208;0.003301719445642;0.0108151497923629;0;0.0176863920371563;0;0.0234534857927175;0.0542843878208127;0.0157817773971958;0.062683150876578;0.111091871749852;;;;;;;;;;;;;;;;913.069778978476;4004.76423066481;129.375495131757;79.0866934041086;150.294186717726;38.8605205284087;281.33555818374;492.767001763441;30.4437000627792;6.86142715650878;0.949879289680389;0.0770036161561096;0.122796707924625;0.0189449414904348;0.0261035345427292;0.0954174678744571;0.00134680282179224;0.0300922130130182;0.0130220929274826;0.117262340300439;0.292802309131629;0.69514756573864;0.100570259214034;0.333047767716637;0.0787525782083679;0.076862242368526;0.158029340652558;0.013289905726156;0.242664707625816;0.0115617736756888;0.0330633245130739;0.0291019874193456;0.0270536514320523;0.0121483008606791;0.031518507757232;0.00402432578987354;0.00351671153965177;0.00618645685252053;0.00013482218880404;0.00989431602549483;0.00442111475566579;0.00402432578987354;0.0115617736756888;0.000251967106628767;0.0184913344244702;0.00525036253324702;1.12783925981836
2026;1;54;61903.2861209342;78.7647485078068;0;250.883694921144;17.2713001540105;3.91980847752033;0.570589032579901;267.316451414161;114.811445869977;800.005679115258;335.380442541451;16.3131681415867;3.26623238834387;21.7561403623442;4.14812656824979;21.6924209429855;12.6106908398246;25.7197064558604;50.0404718016321;14.4135512841574;86954.177720894;100946.658977638;33142.5062445603;20039.9834892896;102578459.203269;153739975.489479;119085166.590631;92960579.0135025;0;0;0.824098722293739;0.910524781673307;0.662620732644242;0.854749648459955;0.890865942942815;0.00328556437157245;0.0108082037319598;0;0.017633230665692;0;0.023341038662494;0.0542510546735509;0.0156539543506473;0.0625033450289719;0.110890795391923;;;;;;;;;;;;;;;;1025.59401822313;4484.66520716724;154.090062425939;91.7326305732299;176.37673972135;46.4617215743545;310.485388425282;458.606755420701;31.5713419639223;7.16527492275326;1.04301710397064;0.0781271392716744;0.117844565378844;0.0230310045914775;0.0292494564625366;0.0889210699367808;0.00126313181526249;0.0263991765454711;0.0116569674726433;0.101633480517057;0.294272988210832;0.698465507661256;0.104695149409712;0.342160329524921;0.0817186616324588;0.0787995614068808;0.158663939100307;0.0133557663589883;0.242135718428448;0.0128295036145643;0.0343728043960639;0.029874462619557;0.0271792690288465;0.0122085740549592;0.0314435952307235;0.00428689129237593;0.00373768659297335;0.00682749314805133;0.000139221566317964;0.0118838632148918;0.00439269407717461;0.00428689129237593;0.0128295036145643;0.000261610454901945;0.0223308999019585;0.00515618792906409;0.989009578691888
2026;1;55;60768.016149795;85.2075904308879;0;234.922912655196;18.0368211197857;4.23449355683981;0.650303712406327;299.938751577034;130.599096360321;856.186135962823;362.968547961685;21.4228239851369;3.79549918339354;23.1399748901638;5.60543645716195;27.4620968432283;15.9601986169233;29.9554866340862;57.5904692122253;17.4793469505833;86880.9195796566;99789.3877625963;33118.4357425728;22541.4961933915;116844448.097213;168453329.0585;134204794.280395;114654873.957562;0;0;0.819957931189103;0.909929837961307;0.657720366044281;0.851903664595138;0.888970206095636;0.00326910959539374;0.0108012178506324;0;0.0175755507584317;0;0.0232264825848215;0.0542175285335131;0.015539985624268;0.0623082002748406;0.110680940646906;;;;;;;;;;;;;;;;1161.24143867522;4902.75248304821;183.638986883396;104.793956017641;196.097638995374;54.5699360915985;323.727814329446;416.247414626873;31.9584840590564;7.50287392305466;1.15223856179873;0.0772017081297208;0.118319577215092;0.0223908501051677;0.0330682425214322;0.0941542594565173;0.00139146030336476;0.027138935969654;0.0122492227498599;0.103116195945747;0.294774396405224;0.701249878753396;0.109423220309782;0.352699663511973;0.0850950674018637;0.0810300941433201;0.159195747611542;0.0133782186436598;0.241595438646263;0.0139817240982755;0.0358694130325474;0.030766354264389;0.0272846605539252;0.0122291217062987;0.0313638946844359;0.00489807145290352;0.00425982830357197;0.00739578915276251;0.000185051687472893;0.0110892739874254;0.00506720001342301;0.00489807145290352;0.0139817240982755;0.000349839832467351;0.0209642495398144;0.00593883022831535;1.01604726803314
2026;1;56;58370.4393814377;94.6739564631222;0;214.342514116136;18.1604054002016;4.27153413674683;0.700709732032018;334.884742887763;139.45963896618;905.920323865618;379.908698908684;23.5897382422817;4.03922704030937;25.875943362527;7.05681599905905;32.8405954141484;21.650364852439;34.2450648213041;67.2904440443109;21.0384419995352;86880.9195796566;86345.5396890243;33118.4357425728;20032.2387321605;125686957.820762;179043616.587759;124912446.339327;108297520.41534;0;0;0.815741452406957;0.909331493485142;0.653897369176602;0.848838095029103;0.886998148492252;0.00325235349138462;0.0107941919377135;0;0.0175134129026505;0;0.0231098049695513;0.0541838083568836;0.0154510551566086;0.0620979079602077;0.110462532176367;;;;;;;;;;;;;;;;1240.41314792605;5199.91700371659;206.244627208637;112.668807070978;218.454863961903;64.3632212593627;341.986336394327;385.176464702234;32.6344998725683;7.67600596844541;1.25918508737985;0.0761700193455427;0.118876229657175;0.0209889388801436;0.0366691642273532;0.112501273160878;0.00160824634700844;0.0291906979001246;0.0134914373883745;0.109321553073152;0.294620050885122;0.703711583823051;0.114212085830657;0.363723475971034;0.0884896714936621;0.0833516326077688;0.159665368002556;0.0133713073984733;0.241052811693189;0.01538905846937;0.0373805438233758;0.0316974918645448;0.0273778197957193;0.012222796735338;0.0312794636890752;0.0056887573366377;0.00493497293780753;0.0080908467050195;0.000210681834706415;0.0115964377415447;0.00570379918340543;0.0056887573366377;0.01538905846937;0.00040072382915372;0.0220568087552972;0.00664579113190072;1.0913731698801
2026;1;57;56680.8466073429;97.9160531719504;0;192.441690213902;17.8231933755283;4.27985230093086;0.756638777903011;360.952140711389;159.95063164561;945.353603327759;412.80537095497;25.0041146421902;4.24878123927454;29.2832253109555;6.11289680793112;35.1461027562894;22.9162122530744;36.6712750455394;72.4085866663841;23.8967030345563;86880.9195796566;71788.4394643158;33118.4357425728;17832.1662702469;137149323.947959;190379419.640373;113324490.434092;102507180.346572;0;0;0.811448930544204;0.908729727365632;0.651545971232018;0.845557994632721;0.884950484778701;0.00323529461674979;0.0107871257463254;0;0.0174469178883411;0;0.0229909944674713;0.0541498929256187;0.0153963490095165;0.0618727947535311;0.110235636655299;;;;;;;;;;;;;;;;1338.14610128957;5507.99879257375;240.443589191474;124.80064704648;244.151211514251;79.0015478666041;367.393981855891;354.634442962029;32.8448489904106;7.88697623167481;1.39434532728772;0.0779471693896201;0.125775978972242;0.0188980199903533;0.0271893608000806;0.101928297286429;0.00171236075305017;0.0288361819616462;0.0136724102137792;0.106289391290875;0.294129644557738;0.705969845865457;0.11852594648443;0.374343104837523;0.0915260723149982;0.0855769874163603;0.160095716367583;0.0133493474637251;0.240515239393021;0.0165323903042769;0.0387377366580074;0.0325927993616232;0.0274632643739371;0.0122026996910683;0.0311903995941203;0.00631234878716172;0.00546329284441816;0.00864385618369224;0.000228625532506392;0.012039336097591;0.00571772381951576;0.00631234878716172;0.0165323903042769;0.000437273186480099;0.0230266444905986;0.00682990179702167;1.07539812313658
