year;sex;age;rate
2100;2;0;0.0187823732642608
2100;2;1;0.0144348479752662
2100;2;2;0.0134712564248969
2100;2;3;0.0134009657239386
2100;2;4;0.0121887239056417
2100;2;5;0.0114442604379796
2100;2;6;0.0108663432557436
2100;2;7;0.0102208493649834
2100;2;8;0.00962445629151996
2100;2;9;0.00936697557788219
2100;2;10;0.00894510538352975
2100;2;11;0.00869051676198121
2100;2;12;0.00825613267385918
2100;2;13;0.00790352027633667
2100;2;14;0.00772132551542526
2100;2;15;0.00736257449480396
2100;2;16;0.00764179864076692
2100;2;17;0.00755183967900187
2100;2;18;0.00876617492148522
2100;2;19;0.012006281309968
2100;2;20;0.0144316035352762
2100;2;21;0.0160304500255224
2100;2;22;0.0193200218051805
2100;2;23;0.0226471143115517
2100;2;24;0.0246876579675066
2100;2;25;0.0255137572071471
2100;2;26;0.0253125832442019
2100;2;27;0.0248197666682516
2100;2;28;0.0243926577103289
2100;2;29;0.0235568930943024
2100;2;30;0.0225236881056493
2100;2;31;0.0213570404859439
2100;2;32;0.0200496852599581
2100;2;33;0.0185138874036031
2100;2;34;0.0173007570685408
2100;2;35;0.0157709187778227
2100;2;36;0.0144728808542949
2100;2;37;0.0132449594487585
2100;2;38;0.0122997517999243
2100;2;39;0.0112382338405989
2100;2;40;0.0103186165483211
2100;2;41;0.00959021313133984
2100;2;42;0.00875059849747555
2100;2;43;0.00797602014771518
2100;2;44;0.00722970418421013
2100;2;45;0.006581810742415
2100;2;46;0.00596190494886263
2100;2;47;0.00550266711970559
2100;2;48;0.00496835359771734
2100;2;49;0.0045269595825332
2100;2;50;0.00418526125306027
2100;2;51;0.00386747356537193
2100;2;52;0.00361519479653334
2100;2;53;0.00332647041199988
2100;2;54;0.0031069519198817
2100;2;55;0.00288493770819732
2100;2;56;0.00269148541347177
2100;2;57;0.00248159448848434
2100;2;58;0.00227741456466227
2100;2;59;0.00209353571808337
2100;2;60;0.00190806885737834
2100;2;61;0.00180248447278725
2100;2;62;0.00169196855726429
2100;2;63;0.00158868972902302
2100;2;64;0.00153400201091985
2100;2;65;0.00143084307950389
2100;2;66;0.00132918960851053
2100;2;67;0.00117428484152132
2100;2;68;0.00105726807141518
2100;2;69;0.000960963421519602
2100;2;70;0.00088095760118959
2100;2;71;0.000785383127137537
2100;2;72;0.000712311494192817
2100;2;73;0.000692590196536076
2100;2;74;0.000587364881846562
2100;2;75;0.000607120638136097
2100;2;76;0.000538114000719216
2100;2;77;0.000493695872336586
2100;2;78;0.00047134744670967
2100;2;79;0.000388082291430731
2100;2;80;0.000348830824351922
2100;2;81;0.000348044259434936
2100;2;82;0.000300572964926049
2100;2;83;0.000267670816036278
2100;2;84;0.000241662202789558
2100;2;85;0.000191662074125549
2100;2;86;0.000183725213383436
2100;2;87;0.000153205218181226
2100;2;88;0.000132537515622248
2100;2;89;0.000123304162846059
2100;2;90;9.96791965885103e-05
2100;2;91;8.34134252271265e-05
2100;2;92;6.84737038727163e-05
2100;2;93;6.66831368834086e-05
2100;2;94;4.72222982732665e-05
2100;2;95;3.90319719584553e-05
2100;2;96;3.07326829223922e-05
2100;2;97;3.24967846021628e-05
2100;2;98;1.24205559528606e-05
2100;2;99;1.66850945946002e-05
2100;2;100;2.50933445369856e-05
2101;1;0;0.0180769103555516
2101;1;1;0.0142614603092749
2101;1;2;0.0134838312405243
2101;1;3;0.0134585182360682
2101;1;4;0.0123206958360907
2101;1;5;0.0115219502135605
2101;1;6;0.0109491256200032
2101;1;7;0.0103288705816802
2101;1;8;0.00986527439769748
2101;1;9;0.00954775942338752
2101;1;10;0.00925636353846178
2101;1;11;0.00896190980451159
2101;1;12;0.00862998655506495
2101;1;13;0.00835238393908438
2101;1;14;0.00817923018889126
2101;1;15;0.00790454296838412
2101;1;16;0.00813548112595129
2101;1;17;0.00788033174467484
2101;1;18;0.00813218177683524
2101;1;19;0.00949167823751907
2101;1;20;0.0114980162382661
2101;1;21;0.0133292781905923
2101;1;22;0.0164191171233105
2101;1;23;0.0195172739197106
2101;1;24;0.0217205187552152
2101;1;25;0.0228513747650964
2101;1;26;0.023106416494613
2101;1;27;0.0234097436067584
2101;1;28;0.0232035212484463
2101;1;29;0.0230527594247816
2101;1;30;0.0226800438549658
2101;1;31;0.0221498024586761
2101;1;32;0.0212516541550521
2101;1;33;0.0201171625603676
2101;1;34;0.0189966215079756
2101;1;35;0.0179343751448172
2101;1;36;0.0166866851632255
2101;1;37;0.015531331224465
2101;1;38;0.014439609009227
2101;1;39;0.0134586874909677
2101;1;40;0.0124810976670548
2101;1;41;0.0116333238586771
2101;1;42;0.0107067227517709
2101;1;43;0.00982293853581553
2101;1;44;0.00908139098223953
2101;1;45;0.00845661719595024
2101;1;46;0.00773594962244241
2101;1;47;0.00715465146678108
2101;1;48;0.00648808739304043
2101;1;49;0.0060329356991482
2101;1;50;0.00543051710355588
2101;1;51;0.00503246717351188
2101;1;52;0.00466821421222835
2101;1;53;0.00427954944915734
2101;1;54;0.00401460936969861
2101;1;55;0.00381702893751603
2101;1;56;0.0035218718297792
2101;1;57;0.00319229548108932
2101;1;58;0.0030112375640859
2101;1;59;0.00280908099378688
2101;1;60;0.00258011700186838
2101;1;61;0.00241633658159766
2101;1;62;0.00228744825812677
2101;1;63;0.00218996262064183
2101;1;64;0.00204580901156876
2101;1;65;0.00199262976358
2101;1;66;0.00175079167251354
2101;1;67;0.00154328277618416
2101;1;68;0.00135571531710681
2101;1;69;0.00120503611412596
2101;1;70;0.00105521372092466
2101;1;71;0.000961449322661854
2101;1;72;0.00088072263057683
2101;1;73;0.000802142848046702
2101;1;74;0.000734732280248855
2101;1;75;0.000661751393551664
2101;1;76;0.000580552915533056
2101;1;77;0.000537704286994171
2101;1;78;0.000481127572993197
2101;1;79;0.000421365059944463
2101;1;80;0.000345371206271772
2101;1;81;0.000288821259544988
2101;1;82;0.0002702082134801
2101;1;83;0.000233971689188561
2101;1;84;0.000212880611359747
2101;1;85;0.00017983880233172
2101;1;86;0.000159238959936897
2101;1;87;0.00012577048868953
2101;1;88;0.000117705692275884
2101;1;89;9.65865136468772e-05
2101;1;90;9.59221880334475e-05
2101;1;91;7.92951680173317e-05
2101;1;92;6.25903745006793e-05
2101;1;93;5.04417358031742e-05
2101;1;94;2.68791453842137e-05
2101;1;95;2.41582715500842e-05
2101;1;96;2.01736793462446e-05
2101;1;97;2.57665762282382e-05
2101;1;98;2.05853555122839e-05
2101;1;99;1.84390868427232e-05
2101;1;100;4.88530779806007e-05
2101;2;0;0.0187268605905506
2101;2;1;0.0143919663639422
2101;2;2;0.013436311259424
2101;2;3;0.0133719607350859
2101;2;4;0.0121685167054363
2101;2;5;0.0114318568116145
2101;2;6;0.0108610089553071
2101;2;7;0.0102221592919532
2101;2;8;0.00963135763092522
2101;2;9;0.00937855787722381
2101;2;10;0.00896017084926816
2101;2;11;0.0087081327263974
2101;2;12;0.00827466527243061
2101;2;13;0.00792195787358571
2101;2;14;0.00773914541906083
2101;2;15;0.00737840248462987
2101;2;16;0.0076561674514489
2101;2;17;0.00756380667659628
2101;2;18;0.00877673339619807
2101;2;19;0.0120137181805321
2101;2;20;0.0144327747337516
2101;2;21;0.0160231468297724
2101;2;22;0.0192998730852461
2101;2;23;0.0226105036709476
2101;2;24;0.0246354533947205
2101;2;25;0.0254484910246676
2101;2;26;0.0252376972587368
2101;2;27;0.0247374902119119
2101;2;28;0.0243039751459653
2101;2;29;0.0234648739252977
2101;2;30;0.0224312710128844
2101;2;31;0.0212585897751415
2101;2;32;0.0199555323348728
2101;2;33;0.0184268670143495
2101;2;34;0.0172213260561619
2101;2;35;0.0157033181581333
2101;2;36;0.0144174551662716
2101;2;37;0.0132034264490594
2101;2;38;0.0122712781215912
2101;2;39;0.011224217802952
2101;2;40;0.0103172657919627
2101;2;41;0.00959984405317829
2101;2;42;0.00876843725760819
2101;2;43;0.00799999285277755
2101;2;44;0.00725673464651858
2101;2;45;0.00660924319825444
2101;2;46;0.00598741880216302
2101;2;47;0.00552558739839826
2101;2;48;0.00498750889596016
2101;2;49;0.00454238543474925
2101;2;50;0.00419675996622443
2101;2;51;0.00387495772141203
2101;2;52;0.00361945325154184
2101;2;53;0.00332808742157313
2101;2;54;0.00310655761014107
2101;2;55;0.00288265317051761
2101;2;56;0.00268756355254345
2101;2;57;0.00247630871448879
2101;2;58;0.00227114925350501
2101;2;59;0.00208643178329732
2101;2;60;0.00190076868132913
2101;2;61;0.00179259217888011
2101;2;62;0.00168257816469741
2101;2;63;0.00158009020729201
2101;2;64;0.00152640481754351
2101;2;65;0.00142493462972708
2101;2;66;0.00132311560655532
2101;2;67;0.00117086082726834
2101;2;68;0.001044066413118
2101;2;69;0.000949780386987357
2101;2;70;0.000871891648829495
2101;2;71;0.000778353320641054
2101;2;72;0.000706849191860582
2101;2;73;0.000694648394870424
2101;2;74;0.000591053336870895
2101;2;75;0.000610062406017028
2101;2;76;0.000539531393955307
2101;2;77;0.000499608562629027
2101;2;78;0.000482448593472909
2101;2;79;0.000411083724295074
2101;2;80;0.000345107657131716
2101;2;81;0.000351217135754546
2101;2;82;0.000304245914881752
2101;2;83;0.000267599133094625
2101;2;84;0.000247164780093822
2101;2;85;0.000187337833994566
2101;2;86;0.000185066550389805
2101;2;87;0.000151673532097752
2101;2;88;0.000132675838223964
2101;2;89;0.000122161892421672
2101;2;90;0.000101597413374091
2101;2;91;8.12132500662083e-05
2101;2;92;6.73442312776433e-05
2101;2;93;6.55374310768384e-05
2101;2;94;4.66473065174092e-05
2101;2;95;3.77760671479159e-05
2101;2;96;3.02225579048104e-05
2101;2;97;3.18565919335215e-05
2101;2;98;1.2070233079175e-05
2101;2;99;1.59332526790304e-05
2101;2;100;2.47212116013883e-05
2102;1;0;0.0180202120343082
2102;1;1;0.0142152640388419
2102;1;2;0.0134439159905738
2102;1;3;0.0134233637578953
2102;1;4;0.0122940270646682
2102;1;5;0.0115030971944693
2102;1;6;0.0109375244259123
2102;1;7;0.0103242339966517
2102;1;8;0.00986687676110822
2102;1;9;0.00955473945447162
2102;1;10;0.00926786697828751
2102;1;11;0.00897691575057622
2102;1;12;0.0086472618581174
2102;1;13;0.00837076736744414
2102;1;14;0.00819800605077799
2102;1;15;0.00792223231242169
2102;1;16;0.00815219547549169
2102;1;17;0.00789475926814633
2102;1;18;0.00814444317906705
2102;1;19;0.00950154475057919
2102;1;20;0.0115041514481986
2102;1;21;0.0133293116924091
2102;1;22;0.0164095749859716
2102;1;23;0.0194948758425074
2102;1;24;0.0216842506353884
2102;1;25;0.0228024292653652
2102;1;26;0.0230468447925775
2102;1;27;0.0233398413461538
2102;1;28;0.0231259165225303
2102;1;29;0.0229680384362213
2102;1;30;0.0225901929500092
2102;1;31;0.022057384328893
2102;1;32;0.0211519576188495
2102;1;33;0.0200209127646525
2102;1;34;0.0189055167934008
2102;1;35;0.0178504209643287
2102;1;36;0.0166137227038975
2102;1;37;0.015470734633436
2102;1;38;0.0143933237168155
2102;1;39;0.0134268306534594
2102;1;40;0.0124648392752237
2102;1;41;0.0116311217133928
2102;1;42;0.0107167829829424
2102;1;43;0.00984236412478449
2102;1;44;0.00910806649439527
2102;1;45;0.00848764189879439
2102;1;46;0.00776774485088953
2102;1;47;0.00718499086849225
2102;1;48;0.0065149811684108
2102;1;49;0.00605607885869006
2102;1;50;0.00544900481723964
2102;1;51;0.00504627388841006
2102;1;52;0.00467723786866707
2102;1;53;0.00428465493629858
2102;1;54;0.00401649347472617
2102;1;55;0.00381638956163056
2102;1;56;0.00351894821949337
2102;1;57;0.00318747978075655
2102;1;58;0.00300455663864874
2102;1;59;0.00280111534056675
2102;1;60;0.00257116738266075
2102;1;61;0.0024067726169402
2102;1;62;0.00227452447300404
2102;1;63;0.00217745066212846
2102;1;64;0.0020342459623141
2102;1;65;0.00198216614329881
2102;1;66;0.00174306874262518
2102;1;67;0.00153586105932228
2102;1;68;0.00135126030098592
2102;1;69;0.00118956549045265
2102;1;70;0.00104255661878284
2102;1;71;0.000951195082118579
