year;sex;age;flow;N
2013;1;36;healthy_comorb;3
2013;1;36;healthy_cvd;168
2013;1;36;healthy_healthy;57966
2013;1;37;NA_cvd;4
2013;1;37;NA_healthy;1072
2013;1;37;cancer_cancer;156
2013;1;37;cancer_comorb;3
2013;1;37;cancer_healthy;41
2013;1;37;comorb_cancer;1
2013;1;37;comorb_comorb;14
2013;1;37;cvd_comorb;1
2013;1;37;cvd_cvd;737
2013;1;37;cvd_healthy;105
2013;1;37;healthy_cancer;52
2013;1;37;healthy_comorb;2
2013;1;37;healthy_cvd;172
2013;1;37;healthy_healthy;58680
2013;1;38;NA_cvd;2
2013;1;38;NA_healthy;935
2013;1;38;cancer_cancer;171
2013;1;38;cancer_comorb;1
2013;1;38;cancer_healthy;37
2013;1;38;comorb_cancer;2
2013;1;38;comorb_comorb;8
2013;1;38;comorb_cvd;1
2013;1;38;cvd_comorb;1
2013;1;38;cvd_cvd;819
2013;1;38;cvd_healthy;107
2013;1;38;healthy_cancer;78
2013;1;38;healthy_comorb;1
2013;1;38;healthy_cvd;166
2013;1;38;healthy_healthy;60959
2013;1;39;NA_cancer;3
2013;1;39;NA_cvd;2
2013;1;39;NA_healthy;984
2013;1;39;cancer_cancer;210
2013;1;39;cancer_comorb;5
2013;1;39;cancer_healthy;34
2013;1;39;comorb_comorb;12
2013;1;39;comorb_cvd;1
2013;1;39;cvd_comorb;1
2013;1;39;cvd_cvd;920
2013;1;39;cvd_healthy;97
2013;1;39;healthy_cancer;70
2013;1;39;healthy_comorb;1
2013;1;39;healthy_cvd;226
2013;1;39;healthy_healthy;63460
2013;1;40;NA_cancer;1
2013;1;40;NA_cvd;2
2013;1;40;NA_healthy;827
2013;1;40;cancer_cancer;191
2013;1;40;cancer_comorb;3
2013;1;40;cancer_healthy;42
2013;1;40;comorb_comorb;9
2013;1;40;comorb_cvd;1
2013;1;40;cvd_comorb;3
2013;1;40;cvd_cvd;941
2013;1;40;cvd_healthy;119
2013;1;40;healthy_cancer;74
2013;1;40;healthy_comorb;5
2013;1;40;healthy_cvd;251
2013;1;40;healthy_healthy;62433
2013;1;41;NA_cvd;2
2013;1;41;NA_healthy;837
2013;1;41;cancer_cancer;205
2013;1;41;cancer_comorb;3
2013;1;41;cancer_cvd;1
2013;1;41;cancer_healthy;43
2013;1;41;comorb_cancer;1
2013;1;41;comorb_comorb;19
2013;1;41;comorb_cvd;2
2013;1;41;comorb_healthy;1
2013;1;41;cvd_comorb;1
2013;1;41;cvd_cvd;1020
2013;1;41;cvd_healthy;125
2013;1;41;healthy_cancer;71
2013;1;41;healthy_comorb;1
2013;1;41;healthy_cvd;254
2013;1;41;healthy_healthy;63399
2013;1;42;NA_cvd;1
2013;1;42;NA_healthy;780
2013;1;42;cancer_cancer;218
2013;1;42;cancer_comorb;4
2013;1;42;cancer_healthy;34
2013;1;42;comorb_comorb;11
2013;1;42;comorb_cvd;3
2013;1;42;cvd_cvd;1131
2013;1;42;cvd_healthy;130
2013;1;42;healthy_cancer;94
2013;1;42;healthy_comorb;6
2013;1;42;healthy_cvd;277
2013;1;42;healthy_healthy;63317
2013;1;43;NA_cancer;2
2013;1;43;NA_cvd;1
2013;1;43;NA_healthy;769
2013;1;43;cancer_cancer;222
2013;1;43;cancer_comorb;5
2013;1;43;cancer_cvd;1
2013;1;43;cancer_healthy;43
2013;1;43;comorb_comorb;11
2013;1;43;comorb_cvd;2
2013;1;43;comorb_healthy;1
2013;1;43;cvd_comorb;4
2013;1;43;cvd_cvd;1283
2013;1;43;cvd_healthy;110
2013;1;43;healthy_cancer;81
2013;1;43;healthy_comorb;4
2013;1;43;healthy_cvd;296
2013;1;43;healthy_healthy;61408
2013;1;44;NA_cancer;1
2013;1;44;NA_cvd;3
2013;1;44;NA_healthy;657
2013;1;44;cancer_cancer;230
2013;1;44;cancer_comorb;4
2013;1;44;cancer_healthy;52
2013;1;44;comorb_cancer;2
2013;1;44;comorb_comorb;15
2013;1;44;comorb_cvd;1
2013;1;44;comorb_healthy;3
2013;1;44;cvd_comorb;8
2013;1;44;cvd_cvd;1306
2013;1;44;cvd_healthy;137
2013;1;44;healthy_cancer;81
2013;1;44;healthy_comorb;5
2013;1;44;healthy_cvd;309
2013;1;44;healthy_healthy;60580
2013;1;45;NA_cancer;1
2013;1;45;NA_cvd;5
2013;1;45;NA_healthy;618
2013;1;45;cancer_cancer;271
2013;1;45;cancer_comorb;7
2013;1;45;cancer_healthy;40
2013;1;45;comorb_cancer;1
2013;1;45;comorb_comorb;24
2013;1;45;cvd_cvd;1506
2013;1;45;cvd_healthy;170
2013;1;45;healthy_cancer;100
2013;1;45;healthy_comorb;8
2013;1;45;healthy_cvd;369
2013;1;45;healthy_healthy;62928
2013;1;46;NA_cancer;3
2013;1;46;NA_cvd;3
2013;1;46;NA_healthy;595
2013;1;46;cancer_cancer;268
2013;1;46;cancer_comorb;7
2013;1;46;cancer_cvd;1
2013;1;46;cancer_healthy;50
2013;1;46;comorb_cancer;1
2013;1;46;comorb_comorb;29
2013;1;46;comorb_cvd;1
2013;1;46;comorb_healthy;3
2013;1;46;cvd_cancer;1
2013;1;46;cvd_comorb;4
2013;1;46;cvd_cvd;1675
2013;1;46;cvd_healthy;166
2013;1;46;healthy_cancer;110
2013;1;46;healthy_comorb;9
2013;1;46;healthy_cvd;424
2013;1;46;healthy_healthy;66409
2013;1;47;NA_cvd;9
2013;1;47;NA_healthy;542
2013;1;47;cancer_cancer;306
2013;1;47;cancer_comorb;3
2013;1;47;cancer_cvd;2
2013;1;47;cancer_healthy;49
2013;1;47;comorb_cancer;2
2013;1;47;comorb_comorb;24
2013;1;47;comorb_cvd;4
2013;1;47;comorb_healthy;1
2013;1;47;cvd_comorb;7
2013;1;47;cvd_cvd;1887
2013;1;47;cvd_healthy;200
2013;1;47;healthy_cancer;107
2013;1;47;healthy_comorb;12
2013;1;47;healthy_cvd;438
2013;1;47;healthy_healthy;66787
2013;1;48;NA_cancer;3
2013;1;48;NA_comorb;1
2013;1;48;NA_cvd;5
2013;1;48;NA_healthy;498
2013;1;48;cancer_cancer;357
2013;1;48;cancer_comorb;7
2013;1;48;cancer_healthy;50
2013;1;48;comorb_comorb;29
2013;1;48;comorb_healthy;1
2013;1;48;cvd_cancer;1
2013;1;48;cvd_comorb;11
2013;1;48;cvd_cvd;2199
2013;1;48;cvd_healthy;204
2013;1;48;healthy_cancer;147
2013;1;48;healthy_comorb;6
2013;1;48;healthy_cvd;517
2013;1;48;healthy_healthy;66326
2013;1;49;NA_cancer;1
2013;1;49;NA_cvd;2
2013;1;49;NA_healthy;472
2013;1;49;cancer_cancer;395
2013;1;49;cancer_comorb;12
2013;1;49;cancer_cvd;2
2013;1;49;cancer_healthy;55
2013;1;49;comorb_cancer;2
2013;1;49;comorb_comorb;42
2013;1;49;comorb_cvd;6
2013;1;49;cvd_comorb;9
2013;1;49;cvd_cvd;2360
2013;1;49;cvd_healthy;208
2013;1;49;healthy_cancer;148
2013;1;49;healthy_comorb;14
2013;1;49;healthy_cvd;539
2013;1;49;healthy_healthy;65410
2013;1;50;NA_cancer;2
2013;1;50;NA_cvd;7
2013;1;50;NA_healthy;404
2013;1;50;cancer_cancer;354
2013;1;50;cancer_comorb;10
2013;1;50;cancer_healthy;74
2013;1;50;comorb_cancer;2
2013;1;50;comorb_comorb;36
2013;1;50;comorb_cvd;2
2013;1;50;cvd_cancer;1
2013;1;50;cvd_comorb;16
2013;1;50;cvd_cvd;2472
2013;1;50;cvd_healthy;210
2013;1;50;healthy_cancer;168
2013;1;50;healthy_comorb;12
2013;1;50;healthy_cvd;530
2013;1;50;healthy_healthy;61071
2013;1;51;NA_cancer;2
2013;1;51;NA_cvd;3
2013;1;51;NA_healthy;404
2013;1;51;cancer_cancer;437
2013;1;51;cancer_comorb;14
2013;1;51;cancer_cvd;2
2013;1;51;cancer_healthy;65
2013;1;51;comorb_cancer;2
2013;1;51;comorb_comorb;46
2013;1;51;comorb_cvd;8
2013;1;51;comorb_healthy;1
2013;1;51;cvd_comorb;15
2013;1;51;cvd_cvd;2537
2013;1;51;cvd_healthy;245
2013;1;51;healthy_cancer;185
2013;1;51;healthy_comorb;13
2013;1;51;healthy_cvd;567
2013;1;51;healthy_healthy;57314
2013;1;52;NA_cancer;1
2013;1;52;NA_cvd;8
2013;1;52;NA_healthy;308
2013;1;52;cancer_cancer;503
2013;1;52;cancer_comorb;15
2013;1;52;cancer_cvd;2
2013;1;52;cancer_healthy;67
2013;1;52;comorb_cancer;5
2013;1;52;comorb_comorb;57
2013;1;52;comorb_cvd;5
2013;1;52;comorb_healthy;1
2013;1;52;cvd_cancer;1
2013;1;52;cvd_comorb;20
2013;1;52;cvd_cvd;2790
2013;1;52;cvd_healthy;222
2013;1;52;healthy_cancer;199
2013;1;52;healthy_comorb;9
2013;1;52;healthy_cvd;617
2013;1;52;healthy_healthy;54925
2013;1;53;NA_cancer;3
2013;1;53;NA_cvd;2
2013;1;53;NA_healthy;343
2013;1;53;cancer_cancer;511
2013;1;53;cancer_comorb;10
2013;1;53;cancer_cvd;1
2013;1;53;cancer_healthy;77
2013;1;53;comorb_cancer;3
2013;1;53;comorb_comorb;58
2013;1;53;comorb_cvd;5
2013;1;53;comorb_healthy;1
2013;1;53;cvd_cancer;1
2013;1;53;cvd_comorb;18
2013;1;53;cvd_cvd;3022
2013;1;53;cvd_healthy;222
2013;1;53;healthy_cancer;249
2013;1;53;healthy_comorb;8
2013;1;53;healthy_cvd;630
2013;1;53;healthy_healthy;53468
2013;1;54;NA_cvd;4
2013;1;54;NA_healthy;306
2013;1;54;cancer_cancer;554
2013;1;54;cancer_comorb;17
2013;1;54;cancer_cvd;2
2013;1;54;cancer_healthy;98
2013;1;54;comorb_cancer;2
2013;1;54;comorb_comorb;80
2013;1;54;comorb_cvd;9
2013;1;54;comorb_healthy;1
2013;1;54;cvd_cancer;1
2013;1;54;cvd_comorb;19
2013;1;54;cvd_cvd;3347
2013;1;54;cvd_healthy;306
2013;1;54;healthy_cancer;219
2013;1;54;healthy_comorb;11
2013;1;54;healthy_cvd;699
2013;1;54;healthy_healthy;53332
2013;1;55;NA_cancer;2
2013;1;55;NA_cvd;4
2013;1;55;NA_healthy;269
2013;1;55;cancer_cancer;658
2013;1;55;cancer_comorb;27
2013;1;55;cancer_cvd;1
2013;1;55;cancer_healthy;101
2013;1;55;comorb_cancer;4
2013;1;55;comorb_comorb;95
2013;1;55;comorb_cvd;10
2013;1;55;comorb_healthy;5
2013;1;55;cvd_comorb;33
2013;1;55;cvd_cvd;3679
2013;1;55;cvd_healthy;302
2013;1;55;healthy_cancer;278
2013;1;55;healthy_comorb;20
2013;1;55;healthy_cvd;748
2013;1;55;healthy_healthy;52325
2013;1;56;NA_cancer;1
2013;1;56;NA_cvd;8
2013;1;56;NA_healthy;288
2013;1;56;cancer_cancer;753
2013;1;56;cancer_comorb;22
2013;1;56;cancer_cvd;2
2013;1;56;cancer_healthy;109
2013;1;56;comorb_cancer;7
2013;1;56;comorb_comorb;100
2013;1;56;comorb_cvd;8
2013;1;56;comorb_healthy;1
2013;1;56;cvd_cancer;1
2013;1;56;cvd_comorb;26
2013;1;56;cvd_cvd;4007
2013;1;56;cvd_healthy;316
2013;1;56;healthy_cancer;316
2013;1;56;healthy_comorb;18
2013;1;56;healthy_cvd;829
2013;1;56;healthy_healthy;51901
2013;1;57;NA_cancer;1
2013;1;57;NA_cvd;9
2013;1;57;NA_healthy;197
2013;1;57;cancer_cancer;848
2013;1;57;cancer_comorb;23
2013;1;57;cancer_cvd;2
2013;1;57;cancer_healthy;124
2013;1;57;comorb_cancer;4
2013;1;57;comorb_comorb;119
2013;1;57;comorb_cvd;12
2013;1;57;comorb_healthy;3
2013;1;57;cvd_cancer;3
2013;1;57;cvd_comorb;27
2013;1;57;cvd_cvd;4511
2013;1;57;cvd_healthy;384
2013;1;57;healthy_cancer;337
2013;1;57;healthy_comorb;23
2013;1;57;healthy_cvd;845
2013;1;57;healthy_healthy;51691
2013;1;58;NA_cancer;1
2013;1;58;NA_cvd;3
2013;1;58;NA_healthy;203
2013;1;58;cancer_cancer;930
2013;1;58;cancer_comorb;27
2013;1;58;cancer_cvd;4
2013;1;58;cancer_healthy;121
2013;1;58;comorb_cancer;6
2013;1;58;comorb_comorb;133
2013;1;58;comorb_cvd;14
2013;1;58;comorb_healthy;3
2013;1;58;cvd_cancer;2
2013;1;58;cvd_comorb;43
2013;1;58;cvd_cvd;4659
2013;1;58;cvd_healthy;398
2013;1;58;healthy_cancer;361
2013;1;58;healthy_comorb;25
2013;1;58;healthy_cvd;989
2013;1;58;healthy_healthy;49640
2013;1;59;NA_cancer;4
2013;1;59;NA_cvd;4
2013;1;59;NA_healthy;164
2013;1;59;cancer_cancer;1015
2013;1;59;cancer_comorb;37
2013;1;59;cancer_cvd;3
2013;1;59;cancer_healthy;129
2013;1;59;comorb_cancer;13
2013;1;59;comorb_comorb;176
2013;1;59;comorb_cvd;27
2013;1;59;comorb_healthy;8
2013;1;59;cvd_cancer;5
2013;1;59;cvd_comorb;60
2013;1;59;cvd_cvd;4995
2013;1;59;cvd_healthy;404
2013;1;59;healthy_cancer;409
2013;1;59;healthy_comorb;33
2013;1;59;healthy_cvd;997
2013;1;59;healthy_healthy;47780
2013;1;60;NA_cancer;1
2013;1;60;NA_cvd;8
2013;1;60;NA_healthy;156
2013;1;60;cancer_cancer;1170
2013;1;60;cancer_comorb;50
2013;1;60;cancer_cvd;3
2013;1;60;cancer_healthy;166
2013;1;60;comorb_cancer;8
2013;1;60;comorb_comorb;213
2013;1;60;comorb_cvd;25
2013;1;60;comorb_healthy;7
2013;1;60;cvd_cancer;4
2013;1;60;cvd_comorb;53
2013;1;60;cvd_cvd;5525
2013;1;60;cvd_healthy;481
2013;1;60;healthy_cancer;447
2013;1;60;healthy_comorb;36
2013;1;60;healthy_cvd;1074
2013;1;60;healthy_healthy;48099
2013;1;61;NA_cvd;6
2013;1;61;NA_healthy;136
2013;1;61;cancer_cancer;1259
2013;1;61;cancer_comorb;47
2013;1;61;cancer_cvd;3
2013;1;61;cancer_healthy;208
2013;1;61;comorb_cancer;11
2013;1;61;comorb_comorb;249
2013;1;61;comorb_cvd;32
2013;1;61;comorb_healthy;5
2013;1;61;cvd_cancer;6
2013;1;61;cvd_comorb;83
2013;1;61;cvd_cvd;5914
2013;1;61;cvd_healthy;480
2013;1;61;healthy_cancer;480
2013;1;61;healthy_comorb;27
2013;1;61;healthy_cvd;1138
2013;1;61;healthy_healthy;46468
2013;1;62;NA_cancer;6
2013;1;62;NA_cvd;2
2013;1;62;NA_healthy;146
2013;1;62;cancer_cancer;1356
2013;1;62;cancer_comorb;53
2013;1;62;cancer_cvd;8
2013;1;62;cancer_healthy;188
2013;1;62;comorb_cancer;11
2013;1;62;comorb_comorb;290
2013;1;62;comorb_cvd;40
2013;1;62;comorb_healthy;3
2013;1;62;cvd_cancer;8
2013;1;62;cvd_comorb;89
2013;1;62;cvd_cvd;6308
2013;1;62;cvd_healthy;534
2013;1;62;healthy_cancer;503
2013;1;62;healthy_comorb;55
2013;1;62;healthy_cvd;1211
2013;1;62;healthy_healthy;44719
2013;1;63;NA_cancer;1
2013;1;63;NA_cvd;5
2013;1;63;NA_healthy;140
2013;1;63;cancer_cancer;1576
2013;1;63;cancer_comorb;61
2013;1;63;cancer_cvd;15
2013;1;63;cancer_healthy;230
2013;1;63;comorb_cancer;13
2013;1;63;comorb_comorb;382
2013;1;63;comorb_cvd;56
2013;1;63;comorb_healthy;7
2013;1;63;cvd_cancer;2
2013;1;63;cvd_comorb;106
2013;1;63;cvd_cvd;7218
2013;1;63;cvd_healthy;578
2013;1;63;healthy_cancer;562
2013;1;63;healthy_comorb;51
2013;1;63;healthy_cvd;1298
2013;1;63;healthy_healthy;45587
2013;1;64;NA_cancer;3
2013;1;64;NA_comorb;1
2013;1;64;NA_cvd;2
2013;1;64;NA_healthy;151
2013;1;64;cancer_cancer;1768
2013;1;64;cancer_comorb;83
2013;1;64;cancer_cvd;15
2013;1;64;cancer_healthy;272
2013;1;64;comorb_cancer;16
2013;1;64;comorb_comorb;470
2013;1;64;comorb_cvd;68
2013;1;64;comorb_healthy;6
2013;1;64;cvd_cancer;7
2013;1;64;cvd_comorb;130
2013;1;64;cvd_cvd;7581
2013;1;64;cvd_healthy;645
2013;1;64;healthy_cancer;661
2013;1;64;healthy_comorb;63
2013;1;64;healthy_cvd;1497
2013;1;64;healthy_healthy;45871
2013;1;65;NA_cancer;6
2013;1;65;NA_cvd;17
2013;1;65;NA_healthy;137
2013;1;65;cancer_cancer;1892
2013;1;65;cancer_comorb;94
2013;1;65;cancer_cvd;7
2013;1;65;cancer_healthy;312
2013;1;65;comorb_cancer;27
2013;1;65;comorb_comorb;539
2013;1;65;comorb_cvd;65
2013;1;65;comorb_healthy;8
2013;1;65;cvd_cancer;8
2013;1;65;cvd_comorb;134
2013;1;65;cvd_cvd;8457
2013;1;65;cvd_healthy;763
2013;1;65;healthy_cancer;689
2013;1;65;healthy_comorb;92
2013;1;65;healthy_cvd;1799
2013;1;65;healthy_healthy;45716
2013;1;66;NA_cancer;4
2013;1;66;NA_comorb;3
2013;1;66;NA_cvd;6
2013;1;66;NA_healthy;148
2013;1;66;cancer_cancer;2059
2013;1;66;cancer_comorb;105
2013;1;66;cancer_cvd;19
2013;1;66;cancer_healthy;327
2013;1;66;comorb_cancer;27
2013;1;66;comorb_comorb;666
2013;1;66;comorb_cvd;84
2013;1;66;comorb_healthy;13
2013;1;66;cvd_cancer;12
2013;1;66;cvd_comorb;180
2013;1;66;cvd_cvd;9355
2013;1;66;cvd_healthy;680
2013;1;66;healthy_cancer;715
2013;1;66;healthy_comorb;84
2013;1;66;healthy_cvd;1610
2013;1;66;healthy_healthy;44868
2013;1;67;NA_cancer;6
2013;1;67;NA_cvd;8
2013;1;67;NA_healthy;110
2013;1;67;cancer_cancer;2222
2013;1;67;cancer_comorb;141
2013;1;67;cancer_cvd;15
2013;1;67;cancer_healthy;358
2013;1;67;comorb_cancer;37
2013;1;67;comorb_comorb;786
2013;1;67;comorb_cvd;110
2013;1;67;comorb_healthy;10
2013;1;67;cvd_cancer;10
2013;1;67;cvd_comorb;213
2013;1;67;cvd_cvd;10134
2013;1;67;cvd_healthy;745
2013;1;67;healthy_cancer;800
2013;1;67;healthy_comorb;103
2013;1;67;healthy_cvd;1656
2013;1;67;healthy_healthy;43905
2013;1;68;NA_cancer;2
2013;1;68;NA_comorb;1
2013;1;68;NA_cvd;7
2013;1;68;NA_healthy;118
2013;1;68;cancer_cancer;2425
2013;1;68;cancer_comorb;130
2013;1;68;cancer_cvd;29
2013;1;68;cancer_healthy;401
2013;1;68;comorb_cancer;33
2013;1;68;comorb_comorb;863
2013;1;68;comorb_cvd;124
2013;1;68;comorb_healthy;17
2013;1;68;cvd_cancer;20
2013;1;68;cvd_comorb;256
2013;1;68;cvd_cvd;10462
2013;1;68;cvd_healthy;789
2013;1;68;healthy_cancer;744
2013;1;68;healthy_comorb;122
2013;1;68;healthy_cvd;1747
2013;1;68;healthy_healthy;42163
2013;1;69;NA_cancer;8
2013;1;69;NA_cvd;6
2013;1;69;NA_healthy;103
2013;1;69;cancer_cancer;2505
2013;1;69;cancer_comorb;152
2013;1;69;cancer_cvd;26
2013;1;69;cancer_healthy;420
2013;1;69;comorb_cancer;51
2013;1;69;comorb_comorb;968
2013;1;69;comorb_cvd;141
2013;1;69;comorb_healthy;15
2013;1;69;cvd_cancer;7
2013;1;69;cvd_comorb;265
2013;1;69;cvd_cvd;10862
2013;1;69;cvd_healthy;827
2013;1;69;healthy_cancer;878
2013;1;69;healthy_comorb;120
2013;1;69;healthy_cvd;1725
2013;1;69;healthy_healthy;39725
2013;1;70;NA_cancer;1
2013;1;70;NA_cvd;9
2013;1;70;NA_healthy;79
2013;1;70;cancer_cancer;2279
2013;1;70;cancer_comorb;150
2013;1;70;cancer_cvd;16
2013;1;70;cancer_healthy;379
2013;1;70;comorb_cancer;37
2013;1;70;comorb_comorb;988
2013;1;70;comorb_cvd;107
2013;1;70;comorb_healthy;17
2013;1;70;cvd_cancer;9
2013;1;70;cvd_comorb;269
2013;1;70;cvd_cvd;10482
2013;1;70;cvd_healthy;775
2013;1;70;healthy_cancer;758
2013;1;70;healthy_comorb;108
2013;1;70;healthy_cvd;1856
2013;1;70;healthy_healthy;35600
2013;1;71;NA_cancer;2
2013;1;71;NA_comorb;1
2013;1;71;NA_cvd;3
2013;1;71;NA_healthy;78
2013;1;71;cancer_cancer;2154
2013;1;71;cancer_comorb;138
2013;1;71;cancer_cvd;16
2013;1;71;cancer_healthy;349
2013;1;71;comorb_cancer;38
2013;1;71;comorb_comorb;1039
2013;1;71;comorb_cvd;180
2013;1;71;comorb_healthy;15
2013;1;71;cvd_cancer;19
2013;1;71;cvd_comorb;233
2013;1;71;cvd_cvd;10025
2013;1;71;cvd_healthy;746
2013;1;71;healthy_cancer;626
2013;1;71;healthy_comorb;122
2013;1;71;healthy_cvd;1607
2013;1;71;healthy_healthy;31724
2013;1;72;NA_cancer;1
2013;1;72;NA_cvd;7
2013;1;72;NA_healthy;45
2013;1;72;cancer_cancer;1821
2013;1;72;cancer_comorb;131
2013;1;72;cancer_cvd;20
2013;1;72;cancer_healthy;308
2013;1;72;comorb_cancer;32
2013;1;72;comorb_comorb;989
2013;1;72;comorb_cvd;140
2013;1;72;comorb_healthy;17
2013;1;72;cvd_cancer;11
2013;1;72;cvd_comorb;262
2013;1;72;cvd_cvd;9178
2013;1;72;cvd_healthy;655
2013;1;72;healthy_cancer;561
2013;1;72;healthy_comorb;100
2013;1;72;healthy_cvd;1470
2013;1;72;healthy_healthy;26544
2013;1;73;NA_cancer;3
2013;1;73;NA_cvd;4
2013;1;73;NA_healthy;55
2013;1;73;cancer_cancer;1785
2013;1;73;cancer_comorb;127
2013;1;73;cancer_cvd;23
2013;1;73;cancer_healthy;303
2013;1;73;comorb_cancer;31
2013;1;73;comorb_comorb;936
2013;1;73;comorb_cvd;154
2013;1;73;comorb_healthy;21
2013;1;73;cvd_cancer;13
2013;1;73;cvd_comorb;226
2013;1;73;cvd_cvd;9291
2013;1;73;cvd_healthy;661
2013;1;73;healthy_cancer;543
2013;1;73;healthy_comorb;95
2013;1;73;healthy_cvd;1424
2013;1;73;healthy_healthy;23817
2013;1;74;NA_cancer;1
2013;1;74;NA_comorb;1
2013;1;74;NA_cvd;5
2013;1;74;NA_healthy;49
2013;1;74;cancer_cancer;1728
2013;1;74;cancer_comorb;148
2013;1;74;cancer_cvd;22
2013;1;74;cancer_healthy;300
2013;1;74;comorb_cancer;40
2013;1;74;comorb_comorb;1012
2013;1;74;comorb_cvd;176
2013;1;74;comorb_healthy;22
2013;1;74;cvd_cancer;13
2013;1;74;cvd_comorb;275
2013;1;74;cvd_cvd;9445
2013;1;74;cvd_healthy;674
2013;1;74;healthy_cancer;527
2013;1;74;healthy_comorb;88
2013;1;74;healthy_cvd;1503
2013;1;74;healthy_healthy;22524
2013;1;75;NA_cancer;2
2013;1;75;NA_cvd;3
2013;1;75;NA_healthy;43
2013;1;75;cancer_cancer;1532
2013;1;75;cancer_comorb;131
2013;1;75;cancer_cvd;17
2013;1;75;cancer_healthy;287
2013;1;75;comorb_cancer;35
2013;1;75;comorb_comorb;1052
2013;1;75;comorb_cvd;161
2013;1;75;comorb_healthy;12
2013;1;75;cvd_cancer;12
2013;1;75;cvd_comorb;264
2013;1;75;cvd_cvd;9310
2013;1;75;cvd_healthy;620
2013;1;75;healthy_cancer;481
2013;1;75;healthy_comorb;126
2013;1;75;healthy_cvd;1475
2013;1;75;healthy_healthy;20209
2013;1;76;NA_cancer;2
2013;1;76;NA_cvd;2
2013;1;76;NA_healthy;29
2013;1;76;cancer_cancer;1497
2013;1;76;cancer_comorb;139
2013;1;76;cancer_cvd;27
2013;1;76;cancer_healthy;280
2013;1;76;comorb_cancer;45
2013;1;76;comorb_comorb;1057
2013;1;76;comorb_cvd;143
2013;1;76;comorb_healthy;21
2013;1;76;cvd_cancer;10
2013;1;76;cvd_comorb;274
2013;1;76;cvd_cvd;8964
2013;1;76;cvd_healthy;584
2013;1;76;healthy_cancer;457
2013;1;76;healthy_comorb;97
2013;1;76;healthy_cvd;1396
2013;1;76;healthy_healthy;17983
2013;1;77;NA_comorb;1
2013;1;77;NA_cvd;1
2013;1;77;NA_healthy;31
2013;1;77;cancer_cancer;1418
2013;1;77;cancer_comorb;145
2013;1;77;cancer_cvd;27
2013;1;77;cancer_healthy;255
2013;1;77;comorb_cancer;37
2013;1;77;comorb_comorb;1055
2013;1;77;comorb_cvd;170
2013;1;77;comorb_healthy;19
2013;1;77;cvd_cancer;7
2013;1;77;cvd_comorb;290
2013;1;77;cvd_cvd;8785
2013;1;77;cvd_healthy;566
2013;1;77;healthy_cancer;397
2013;1;77;healthy_comorb;103
2013;1;77;healthy_cvd;1342
2013;1;77;healthy_healthy;16147
2013;1;78;NA_cancer;3
2013;1;78;NA_cvd;2
2013;1;78;NA_healthy;35
2013;1;78;cancer_cancer;1253
2013;1;78;cancer_comorb;122
2013;1;78;cancer_cvd;16
2013;1;78;cancer_healthy;227
2013;1;78;comorb_cancer;34
2013;1;78;comorb_comorb;1034
2013;1;78;comorb_cvd;156
2013;1;78;comorb_healthy;13
2013;1;78;cvd_cancer;16
2013;1;78;cvd_comorb;253
2013;1;78;cvd_cvd;8674
2013;1;78;cvd_healthy;588
2013;1;78;healthy_cancer;401
2013;1;78;healthy_comorb;83
2013;1;78;healthy_cvd;1137
2013;1;78;healthy_healthy;14402
2013;1;79;NA_cvd;4
2013;1;79;NA_healthy;28
2013;1;79;cancer_cancer;1048
2013;1;79;cancer_comorb;114
2013;1;79;cancer_cvd;13
2013;1;79;cancer_healthy;182
2013;1;79;comorb_cancer;36
2013;1;79;comorb_comorb;915
2013;1;79;comorb_cvd;143
2013;1;79;comorb_healthy;15
2013;1;79;cvd_cancer;13
2013;1;79;cvd_comorb;258
2013;1;79;cvd_cvd;8232
2013;1;79;cvd_healthy;526
2013;1;79;healthy_cancer;330
2013;1;79;healthy_comorb;81
2013;1;79;healthy_cvd;1132
2013;1;79;healthy_healthy;12729
2013;1;80;NA_cancer;1
2013;1;80;NA_comorb;1
2013;1;80;NA_cvd;1
2013;1;80;NA_healthy;24
2013;1;80;cancer_cancer;1073
2013;1;80;cancer_comorb;116
2013;1;80;cancer_cvd;16
2013;1;80;cancer_healthy;185
2013;1;80;comorb_cancer;26
2013;1;80;comorb_comorb;992
2013;1;80;comorb_cvd;155
2013;1;80;comorb_healthy;15
2013;1;80;cvd_cancer;12
2013;1;80;cvd_comorb;253
2013;1;80;cvd_cvd;7926
2013;1;80;cvd_healthy;490
2013;1;80;healthy_cancer;302
2013;1;80;healthy_comorb;90
2013;1;80;healthy_cvd;1128
2013;1;80;healthy_healthy;11494
2013;1;81;NA_cvd;1
2013;1;81;NA_healthy;20
2013;1;81;cancer_cancer;893
2013;1;81;cancer_comorb;124
2013;1;81;cancer_cvd;23
2013;1;81;cancer_healthy;165
2013;1;81;comorb_cancer;33
2013;1;81;comorb_comorb;1001
2013;1;81;comorb_cvd;185
2013;1;81;comorb_healthy;14
2013;1;81;cvd_cancer;11
2013;1;81;cvd_comorb;243
2013;1;81;cvd_cvd;8158
2013;1;81;cvd_healthy;456
2013;1;81;healthy_cancer;295
2013;1;81;healthy_comorb;88
2013;1;81;healthy_cvd;1138
2013;1;81;healthy_healthy;10821
2013;1;82;NA_cancer;2
2013;1;82;NA_cvd;2
2013;1;82;NA_healthy;16
2013;1;82;cancer_cancer;869
2013;1;82;cancer_comorb;120
2013;1;82;cancer_cvd;16
